HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5,2.73,5.56,0.41,2.08,0.86,1.76,0.94,0.95,0.44,0.52,1.06,2.44,2.12,2.10,0.49,0.45
9.5,8.45,15.20,1.72,7.03,2.54,5.70,3.08,3.16,1.41,1.65,3.21,8.36,7.13,7.17,1.73,1.69
10.5,10.83,14.92,3.53,9.61,2.67,7.70,4.10,4.26,1.86,2.24,3.72,11.57,9.54,9.93,2.54,2.91
11.5,11.98,12.47,5.73,11.49,1.93,8.56,4.53,4.80,2.15,2.48,3.59,13.14,9.62,10.96,2.59,3.58
12.5,12.37,9.11,9.38,12.91,0.91,8.60,4.11,4.74,2.26,2.46,3.13,13.67,7.13,10.91,2.15,3.70
13.5,11.55,5.77,13.62,13.54,0.25,7.68,2.27,4.15,2.06,2.19,2.65,12.95,3.38,9.73,1.48,3.35
14.5,6.09,2.99,8.05,9.28,0.15,5.20,0.66,3.23,1.12,1.71,2.16,10.54,2.35,8.00,1.01,2.62
15.5,1.32,0.98,1.42,2.29,0.08,1.45,0.19,1.22,0.25,0.79,0.67,4.04,1.45,4.26,0.54,1.26
16.5,0.13,0.12,0.10,0.14,0.01,0.10,0.03,0.06,0.02,0.04,0.05,0.19,0.09,0.20,0.03,0.06
17.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.5,2.73,5.56,0.41,2.08,0.86,1.76,0.94,0.95,0.44,0.52,1.06,2.44,2.11,2.10,0.49,0.45
33.5,8.45,15.24,1.72,7.02,2.55,5.70,3.08,3.16,1.41,1.65,3.22,8.36,7.13,7.16,1.73,1.69
34.5,10.86,14.96,3.53,9.63,2.68,7.71,4.11,4.27,1.86,2.25,3.73,11.59,9.57,9.94,2.55,2.91
35.5,11.97,12.47,5.72,11.47,1.93,8.55,4.53,4.79,2.15,2.48,3.59,13.12,9.62,10.95,2.58,3.58
36.5,12.38,9.13,9.37,12.92,0.91,8.61,4.12,4.75,2.27,2.46,3.14,13.69,7.16,10.93,2.16,3.70
37.5,11.58,5.80,13.63,13.56,0.25,7.70,2.29,4.17,2.06,2.20,2.66,12.98,3.40,9.75,1.48,3.36
38.5,6.16,3.02,8.14,9.36,0.15,5.24,0.67,3.25,1.13,1.72,2.18,10.60,2.36,8.04,1.02,2.64
39.5,1.36,1.01,1.46,2.35,0.08,1.49,0.20,1.25,0.26,0.80,0.69,4.13,1.48,4.33,0.55,1.29
40.5,0.13,0.13,0.10,0.14,0.01,0.10,0.03,0.07,0.02,0.04,0.05,0.20,0.09,0.21,0.03,0.07
41.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
