HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
6371.817,22.164,24.030,11.692,18.842,3.572,16.874,8.167,9.515,4.148,5.335,20.053,18.875,19.314,20.638,5.927,7.282
6371.833,22.160,23.853,11.823,18.857,3.523,16.853,8.143,9.503,4.147,5.330,20.050,18.850,19.270,20.607,5.923,7.287
6371.850,22.156,23.677,11.954,18.871,3.475,16.833,8.120,9.492,4.146,5.325,20.047,18.825,19.226,20.576,5.920,7.291
6371.867,22.152,23.500,12.086,18.885,3.427,16.813,8.096,9.481,4.144,5.321,20.043,18.799,19.181,20.544,5.916,7.295
6371.883,22.148,23.323,12.217,18.900,3.378,16.792,8.072,9.469,4.143,5.317,20.040,18.773,19.136,20.513,5.912,7.300
6371.900,22.144,23.146,12.348,18.914,3.330,16.772,8.048,9.458,4.142,5.312,20.036,18.748,19.092,20.482,5.908,7.304
6371.917,22.140,22.969,12.479,18.928,3.282,16.752,8.024,9.447,4.141,5.308,20.032,18.723,19.047,20.451,5.904,7.308
6371.933,22.136,22.792,12.610,18.943,3.233,16.731,8.000,9.435,4.140,5.303,20.029,18.697,19.003,20.420,5.900,7.313
6371.950,22.132,22.616,12.742,18.957,3.185,16.711,7.976,9.424,4.138,5.298,20.026,18.671,18.959,20.389,5.896,7.317
6371.967,22.128,22.439,12.873,18.971,3.137,16.691,7.953,9.413,4.137,5.294,20.022,18.646,18.914,20.357,5.893,7.321
6371.983,22.124,22.262,13.004,18.986,3.088,16.670,7.929,9.401,4.136,5.290,20.018,18.620,18.869,20.326,5.889,7.326
6372.000,22.120,22.085,13.135,19.000,3.040,16.650,7.905,9.390,4.135,5.285,20.015,18.595,18.825,20.295,5.885,7.330
6372.017,22.116,21.908,13.266,19.014,2.992,16.630,7.881,9.379,4.134,5.280,20.012,18.569,18.780,20.264,5.881,7.334
6372.033,22.112,21.731,13.397,19.029,2.943,16.609,7.857,9.367,4.133,5.276,20.008,18.544,18.736,20.233,5.877,7.339
6372.050,22.108,21.555,13.529,19.043,2.895,16.589,7.833,9.356,4.131,5.272,20.005,18.518,18.691,20.201,5.873,7.343
6372.067,22.104,21.378,13.660,19.057,2.847,16.569,7.810,9.345,4.130,5.267,20.001,18.493,18.647,20.170,5.870,7.347
6372.083,22.100,21.201,13.791,19.072,2.798,16.548,7.786,9.333,4.129,5.263,19.998,18.467,18.602,20.139,5.866,7.352
6372.100,22.096,21.024,13.922,19.086,2.750,16.528,7.762,9.322,4.128,5.258,19.994,18.442,18.558,20.108,5.862,7.356
6372.117,22.092,20.847,14.053,19.100,2.702,16.508,7.738,9.311,4.127,5.253,19.991,18.416,18.514,20.077,5.858,7.360
6372.133,22.088,20.670,14.184,19.115,2.653,16.487,7.714,9.299,4.126,5.249,19.987,18.391,18.469,20.046,5.854,7.365
6372.150,22.084,20.494,14.316,19.129,2.605,16.467,7.691,9.288,4.124,5.245,19.983,18.365,18.424,20.014,5.850,7.369
6372.167,22.080,20.317,14.447,19.143,2.557,16.447,7.667,9.277,4.123,5.240,19.980,18.340,18.380,19.983,5.847,7.373
6372.183,22.076,20.140,14.578,19.158,2.508,16.426,7.643,9.265,4.122,5.236,19.977,18.314,18.335,19.952,5.843,7.378
6372.200,22.072,19.963,14.709,19.172,2.460,16.406,7.619,9.254,4.121,5.231,19.973,18.289,18.291,19.921,5.839,7.382
6372.217,22.068,19.786,14.840,19.186,2.412,16.386,7.595,9.243,4.120,5.227,19.970,18.263,18.246,19.890,5.835,7.386
6372.233,22.064,19.609,14.971,19.201,2.363,16.365,7.571,9.231,4.119,5.222,19.966,18.238,18.202,19.859,5.831,7.391
6372.250,22.060,19.433,15.102,19.215,2.315,16.345,7.548,9.220,4.117,5.218,19.962,18.212,18.157,19.828,5.827,7.395
6372.267,22.056,19.256,15.234,19.229,2.267,16.325,7.524,9.209,4.116,5.213,19.959,18.187,18.113,19.796,5.824,7.399
6372.283,22.052,19.079,15.365,19.244,2.218,16.304,7.500,9.197,4.115,5.208,19.956,18.162,18.069,19.765,5.820,7.404
6372.300,22.048,18.902,15.496,19.258,2.170,16.284,7.476,9.186,4.114,5.204,19.952,18.136,18.024,19.734,5.816,7.408
6372.317,22.044,18.725,15.627,19.272,2.122,16.264,7.452,9.175,4.113,5.200,19.948,18.110,17.979,19.703,5.812,7.412
6372.333,22.040,18.548,15.758,19.287,2.073,16.243,7.428,9.163,4.112,5.195,19.945,18.085,17.935,19.672,5.808,7.417
6372.350,22.036,18.372,15.889,19.301,2.025,16.223,7.405,9.152,4.111,5.191,19.942,18.059,17.890,19.640,5.804,7.421
6372.367,22.032,18.195,16.021,19.315,1.977,16.203,7.381,9.141,4.109,5.186,19.938,18.034,17.846,19.609,5.801,7.425
6372.383,22.028,18.018,16.152,19.330,1.928,16.182,7.357,9.129,4.108,5.182,19.934,18.008,17.801,19.578,5.797,7.430
6372.400,22.024,17.841,16.283,19.344,1.880,16.162,7.333,9.118,4.107,5.177,19.931,17.983,17.757,19.547,5.793,7.434
6372.417,22.020,17.664,16.414,19.358,1.832,16.142,7.309,9.107,4.106,5.173,19.928,17.957,17.712,19.516,5.789,7.438
6372.433,22.016,17.487,16.545,19.373,1.783,16.121,7.285,9.095,4.105,5.168,19.924,17.932,17.668,19.485,5.785,7.443
6372.450,22.012,17.311,16.677,19.387,1.735,16.101,7.261,9.084,4.103,5.163,19.921,17.906,17.623,19.453,5.781,7.447
6372.467,22.008,17.134,16.808,19.401,1.687,16.081,7.238,9.073,4.102,5.159,19.917,17.881,17.579,19.422,5.778,7.451
6372.483,22.004,16.957,16.939,19.416,1.638,16.060,7.214,9.061,4.101,5.155,19.913,17.855,17.534,19.391,5.774,7.456
6372.500,22.000,16.780,17.070,19.430,1.590,16.040,7.190,9.050,4.100,5.150,19.910,17.830,17.490,19.360,5.770,7.460
6372.517,21.873,16.648,17.018,19.377,1.572,15.972,7.134,9.022,4.091,5.136,19.808,17.784,17.400,19.300,5.749,7.450
6372.533,21.746,16.516,16.967,19.323,1.554,15.905,7.079,8.994,4.081,5.123,19.706,17.739,17.310,19.241,5.728,7.440
6372.550,21.619,16.384,16.916,19.270,1.536,15.837,7.023,8.966,4.072,5.109,19.604,17.693,17.220,19.181,5.706,7.430
6372.567,21.492,16.251,16.864,19.217,1.519,15.769,6.967,8.938,4.063,5.095,19.502,17.647,17.131,19.121,5.685,7.420
6372.583,21.365,16.119,16.812,19.163,1.501,15.702,6.912,8.910,4.053,5.082,19.400,17.602,17.041,19.062,5.664,7.410
6372.600,21.238,15.987,16.761,19.110,1.483,15.634,6.856,8.882,4.044,5.068,19.298,17.556,16.951,19.002,5.643,7.400
6372.617,21.111,15.855,16.710,19.057,1.465,15.566,6.800,8.854,4.035,5.054,19.196,17.510,16.861,18.942,5.622,7.390
6372.633,20.984,15.723,16.658,19.003,1.447,15.499,6.745,8.826,4.025,5.041,19.094,17.465,16.771,18.883,5.601,7.380
6372.650,20.857,15.591,16.607,18.950,1.429,15.431,6.689,8.798,4.016,5.027,18.992,17.419,16.681,18.823,5.579,7.370
6372.667,20.730,15.458,16.555,18.897,1.412,15.363,6.633,8.770,4.007,5.013,18.890,17.373,16.592,18.763,5.558,7.360
6372.683,20.603,15.326,16.503,18.843,1.394,15.296,6.578,8.742,3.997,5.000,18.788,17.328,16.502,18.704,5.537,7.350
6372.700,20.476,15.194,16.452,18.790,1.376,15.228,6.522,8.714,3.988,4.986,18.686,17.282,16.412,18.644,5.516,7.340
6372.717,20.349,15.062,16.401,18.737,1.358,15.160,6.466,8.686,3.979,4.972,18.584,17.236,16.322,18.584,5.495,7.330
6372.733,20.222,14.930,16.349,18.683,1.340,15.093,6.411,8.658,3.969,4.959,18.482,17.191,16.232,18.525,5.474,7.320
6372.750,20.095,14.798,16.297,18.630,1.323,15.025,6.355,8.630,3.960,4.945,18.380,17.145,16.142,18.465,5.452,7.310
6372.767,19.968,14.665,16.246,18.577,1.305,14.957,6.299,8.602,3.951,4.931,18.278,17.099,16.053,18.405,5.431,7.300
6372.783,19.841,14.533,16.195,18.523,1.287,14.890,6.244,8.574,3.941,4.918,18.176,17.054,15.963,18.346,5.410,7.290
6372.800,19.714,14.401,16.143,18.470,1.269,14.822,6.188,8.546,3.932,4.904,18.074,17.008,15.873,18.286,5.389,7.280
6372.817,19.587,14.269,16.091,18.417,1.251,14.754,6.132,8.518,3.923,4.890,17.972,16.962,15.783,18.226,5.368,7.270
6372.833,19.460,14.137,16.040,18.363,1.233,14.687,6.077,8.490,3.913,4.877,17.870,16.917,15.693,18.167,5.347,7.260
6372.850,19.333,14.005,15.989,18.310,1.216,14.619,6.021,8.462,3.904,4.863,17.768,16.871,15.603,18.107,5.325,7.250
6372.867,19.206,13.872,15.937,18.257,1.198,14.551,5.965,8.434,3.895,4.849,17.666,16.825,15.514,18.047,5.304,7.240
6372.883,19.079,13.740,15.886,18.203,1.180,14.484,5.910,8.406,3.885,4.836,17.564,16.780,15.424,17.988,5.283,7.230
6372.900,18.952,13.608,15.834,18.150,1.162,14.416,5.854,8.378,3.876,4.822,17.462,16.734,15.334,17.928,5.262,7.220
6372.917,18.825,13.476,15.783,18.097,1.144,14.348,5.798,8.350,3.867,4.808,17.360,16.688,15.244,17.868,5.241,7.210
6372.933,18.698,13.344,15.731,18.043,1.126,14.281,5.743,8.322,3.857,4.795,17.258,16.643,15.154,17.809,5.220,7.200
6372.950,18.571,13.212,15.680,17.990,1.109,14.213,5.687,8.294,3.848,4.781,17.156,16.597,15.064,17.749,5.198,7.190
6372.967,18.444,13.079,15.628,17.937,1.091,14.145,5.631,8.266,3.839,4.767,17.054,16.551,14.975,17.689,5.177,7.180
6372.983,18.317,12.947,15.576,17.883,1.073,14.078,5.576,8.238,3.829,4.754,16.952,16.506,14.885,17.630,5.156,7.170
6373.000,18.190,12.815,15.525,17.830,1.055,14.010,5.520,8.210,3.820,4.740,16.850,16.460,14.795,17.570,5.135,7.160
6373.017,18.063,12.683,15.474,17.777,1.037,13.942,5.464,8.182,3.811,4.726,16.748,16.414,14.705,17.510,5.114,7.150
6373.033,17.936,12.551,15.422,17.723,1.019,13.875,5.409,8.154,3.801,4.713,16.646,16.369,14.615,17.451,5.093,7.140
6373.050,17.809,12.418,15.370,17.670,1.002,13.807,5.353,8.126,3.792,4.699,16.544,16.323,14.525,17.391,5.072,7.130
6373.067,17.682,12.286,15.319,17.617,0.984,13.739,5.297,8.098,3.783,4.685,16.442,16.277,14.436,17.331,5.050,7.120
6373.083,17.555,12.154,15.268,17.563,0.966,13.672,5.242,8.070,3.773,4.672,16.340,16.232,14.346,17.272,5.029,7.110
6373.100,17.428,12.022,15.216,17.510,0.948,13.604,5.186,8.042,3.764,4.658,16.238,16.186,14.256,17.212,5.008,7.100
6373.117,17.301,11.890,15.165,17.457,0.930,13.536,5.130,8.014,3.755,4.644,16.136,16.140,14.166,17.152,4.987,7.090
6373.133,17.174,11.758,15.113,17.403,0.912,13.469,5.075,7.986,3.745,4.631,16.034,16.095,14.076,17.093,4.966,7.080
6373.150,17.047,11.626,15.062,17.350,0.894,13.401,5.019,7.958,3.736,4.617,15.932,16.049,13.986,17.033,4.944,7.070
6373.167,16.920,11.493,15.010,17.297,0.877,13.333,4.963,7.930,3.727,4.603,15.830,16.003,13.897,16.973,4.923,7.060
6373.183,16.793,11.361,14.959,17.243,0.859,13.266,4.908,7.902,3.717,4.590,15.728,15.958,13.807,16.914,4.902,7.050
6373.200,16.666,11.229,14.907,17.190,0.841,13.198,4.852,7.874,3.708,4.576,15.626,15.912,13.717,16.854,4.881,7.040
6373.217,16.539,11.097,14.855,17.137,0.823,13.130,4.796,7.846,3.699,4.562,15.524,15.866,13.627,16.794,4.860,7.030
6373.233,16.412,10.965,14.804,17.083,0.805,13.063,4.741,7.818,3.689,4.549,15.422,15.821,13.537,16.735,4.839,7.020
6373.250,16.285,10.832,14.753,17.030,0.787,12.995,4.685,7.790,3.680,4.535,15.320,15.775,13.447,16.675,4.817,7.010
6373.267,16.158,10.700,14.701,16.977,0.770,12.927,4.629,7.762,3.671,4.521,15.218,15.729,13.358,16.615,4.796,7.000
6373.283,16.031,10.568,14.649,16.923,0.752,12.860,4.574,7.734,3.661,4.508,15.116,15.684,13.268,16.556,4.775,6.990
6373.300,15.904,10.436,14.598,16.870,0.734,12.792,4.518,7.706,3.652,4.494,15.014,15.638,13.178,16.496,4.754,6.980
6373.317,15.777,10.304,14.546,16.817,0.716,12.724,4.462,7.678,3.643,4.480,14.912,15.592,13.088,16.436,4.733,6.970
6373.333,15.650,10.172,14.495,16.763,0.698,12.657,4.407,7.650,3.633,4.467,14.810,15.547,12.998,16.377,4.712,6.960
6373.350,15.523,10.040,14.444,16.710,0.681,12.589,4.351,7.622,3.624,4.453,14.708,15.501,12.909,16.317,4.691,6.950
6373.367,15.396,9.907,14.392,16.657,0.663,12.521,4.295,7.594,3.615,4.439,14.606,15.455,12.819,16.257,4.669,6.940
6373.383,15.269,9.775,14.341,16.603,0.645,12.454,4.240,7.566,3.605,4.426,14.504,15.410,12.729,16.198,4.648,6.930
6373.400,15.142,9.643,14.289,16.550,0.627,12.386,4.184,7.538,3.596,4.412,14.402,15.364,12.639,16.138,4.627,6.920
6373.417,15.015,9.511,14.238,16.497,0.609,12.318,4.128,7.510,3.587,4.398,14.300,15.318,12.549,16.078,4.606,6.910
6373.433,14.888,9.379,14.186,16.443,0.591,12.251,4.073,7.482,3.577,4.385,14.198,15.273,12.459,16.019,4.585,6.900
6373.450,14.761,9.246,14.135,16.390,0.574,12.183,4.017,7.454,3.568,4.371,14.096,15.227,12.370,15.959,4.564,6.890
6373.467,14.634,9.114,14.083,16.337,0.556,12.115,3.961,7.426,3.559,4.357,13.994,15.181,12.280,15.899,4.542,6.880
6373.483,14.507,8.982,14.032,16.283,0.538,12.048,3.906,7.398,3.549,4.344,13.892,15.136,12.190,15.840,4.521,6.870
6373.500,14.380,8.850,13.980,16.230,0.520,11.980,3.850,7.370,3.540,4.330,13.790,15.090,12.100,15.780,4.500,6.860
6373.517,14.209,8.758,13.808,16.053,0.517,11.850,3.804,7.311,3.501,4.302,13.631,14.992,11.975,15.699,4.463,6.835
6373.533,14.039,8.666,13.636,15.875,0.513,11.720,3.757,7.253,3.461,4.273,13.472,14.893,11.850,15.618,4.425,6.809
6373.550,13.868,8.573,13.464,15.697,0.510,11.590,3.711,7.194,3.422,4.245,13.313,14.794,11.725,15.537,4.388,6.784
6373.567,13.697,8.481,13.292,15.520,0.506,11.460,3.664,7.135,3.383,4.217,13.155,14.696,11.600,15.456,4.351,6.758
6373.583,13.527,8.389,13.120,15.343,0.503,11.330,3.618,7.077,3.343,4.188,12.996,14.598,11.475,15.375,4.313,6.732
6373.600,13.356,8.297,12.948,15.165,0.499,11.200,3.571,7.018,3.304,4.160,12.837,14.499,11.350,15.294,4.276,6.707
6373.617,13.185,8.205,12.776,14.988,0.495,11.070,3.525,6.959,3.265,4.132,12.678,14.400,11.225,15.213,4.239,6.682
6373.633,13.015,8.113,12.604,14.810,0.492,10.940,3.478,6.901,3.225,4.103,12.519,14.302,11.100,15.132,4.201,6.656
6373.650,12.844,8.021,12.432,14.633,0.489,10.810,3.432,6.842,3.186,4.075,12.360,14.204,10.975,15.051,4.164,6.631
6373.667,12.673,7.928,12.260,14.455,0.485,10.680,3.385,6.783,3.147,4.047,12.202,14.105,10.850,14.970,4.127,6.605
6373.683,12.503,7.836,12.088,14.277,0.482,10.550,3.338,6.725,3.107,4.018,12.043,14.006,10.725,14.889,4.089,6.580
6373.700,12.332,7.744,11.916,14.100,0.478,10.420,3.292,6.666,3.068,3.990,11.884,13.908,10.600,14.808,4.052,6.554
6373.717,12.161,7.652,11.744,13.922,0.475,10.290,3.245,6.607,3.029,3.962,11.725,13.809,10.475,14.727,4.015,6.529
6373.733,11.991,7.560,11.572,13.745,0.471,10.160,3.199,6.549,2.989,3.933,11.566,13.711,10.350,14.646,3.977,6.503
6373.750,11.820,7.467,11.400,13.568,0.468,10.030,3.152,6.490,2.950,3.905,11.407,13.613,10.225,14.565,3.940,6.478
6373.767,11.649,7.375,11.228,13.390,0.464,9.900,3.106,6.431,2.911,3.877,11.249,13.514,10.100,14.484,3.903,6.452
6373.783,11.479,7.283,11.056,13.213,0.461,9.770,3.059,6.373,2.871,3.848,11.090,13.415,9.975,14.403,3.865,6.426
6373.800,11.308,7.191,10.884,13.035,0.457,9.640,3.013,6.314,2.832,3.820,10.931,13.317,9.850,14.322,3.828,6.401
6373.817,11.137,7.099,10.712,12.857,0.454,9.510,2.966,6.255,2.793,3.792,10.772,13.218,9.725,14.241,3.791,6.376
6373.833,10.967,7.007,10.540,12.680,0.450,9.380,2.920,6.197,2.753,3.763,10.613,13.120,9.600,14.160,3.753,6.350
6373.850,10.796,6.915,10.368,12.503,0.447,9.250,2.873,6.138,2.714,3.735,10.454,13.021,9.475,14.079,3.716,6.325
6373.867,10.625,6.822,10.196,12.325,0.443,9.120,2.827,6.079,2.675,3.707,10.296,12.923,9.350,13.998,3.679,6.299
6373.883,10.455,6.730,10.024,12.148,0.440,8.990,2.780,6.021,2.635,3.678,10.137,12.825,9.225,13.917,3.641,6.274
6373.900,10.284,6.638,9.852,11.970,0.436,8.860,2.734,5.962,2.596,3.650,9.978,12.726,9.100,13.836,3.604,6.248
6373.917,10.113,6.546,9.680,11.793,0.432,8.730,2.688,5.903,2.557,3.622,9.819,12.627,8.975,13.755,3.567,6.223
6373.933,9.943,6.454,9.508,11.615,0.429,8.600,2.641,5.845,2.517,3.593,9.660,12.529,8.850,13.674,3.529,6.197
6373.950,9.772,6.361,9.336,11.438,0.425,8.470,2.595,5.786,2.478,3.565,9.502,12.431,8.725,13.593,3.492,6.171
6373.967,9.601,6.269,9.164,11.260,0.422,8.340,2.548,5.727,2.439,3.537,9.343,12.332,8.600,13.512,3.455,6.146
6373.983,9.431,6.177,8.992,11.082,0.418,8.210,2.502,5.669,2.399,3.508,9.184,12.233,8.475,13.431,3.417,6.120
6374.000,9.260,6.085,8.820,10.905,0.415,8.080,2.455,5.610,2.360,3.480,9.025,12.135,8.350,13.350,3.380,6.095
6374.017,9.089,5.993,8.648,10.727,0.411,7.950,2.409,5.551,2.321,3.452,8.866,12.037,8.225,13.269,3.343,6.070
6374.033,8.919,5.901,8.476,10.550,0.408,7.820,2.362,5.493,2.281,3.423,8.707,11.938,8.100,13.188,3.305,6.044
6374.050,8.748,5.809,8.304,10.373,0.405,7.690,2.316,5.434,2.242,3.395,8.549,11.839,7.975,13.107,3.268,6.019
6374.067,8.577,5.716,8.132,10.195,0.401,7.560,2.269,5.375,2.203,3.367,8.390,11.741,7.850,13.026,3.231,5.993
6374.083,8.407,5.624,7.960,10.018,0.398,7.430,2.223,5.317,2.163,3.338,8.231,11.643,7.725,12.945,3.193,5.968
6374.100,8.236,5.532,7.788,9.840,0.394,7.300,2.176,5.258,2.124,3.310,8.072,11.544,7.600,12.864,3.156,5.942
6374.117,8.065,5.440,7.616,9.663,0.391,7.170,2.130,5.199,2.085,3.282,7.913,11.445,7.475,12.783,3.119,5.917
6374.133,7.895,5.348,7.444,9.485,0.387,7.040,2.083,5.141,2.045,3.253,7.754,11.347,7.350,12.702,3.081,5.891
6374.150,7.724,5.255,7.272,9.308,0.384,6.910,2.037,5.082,2.006,3.225,7.595,11.248,7.225,12.621,3.044,5.865
6374.167,7.553,5.163,7.100,9.130,0.380,6.780,1.990,5.023,1.967,3.197,7.437,11.150,7.100,12.540,3.007,5.840
6374.183,7.383,5.071,6.928,8.953,0.377,6.650,1.944,4.965,1.927,3.168,7.278,11.052,6.975,12.459,2.969,5.815
6374.200,7.212,4.979,6.756,8.775,0.373,6.520,1.897,4.906,1.888,3.140,7.119,10.953,6.850,12.378,2.932,5.789
6374.217,7.041,4.887,6.584,8.598,0.369,6.390,1.851,4.847,1.849,3.112,6.960,10.854,6.725,12.297,2.895,5.764
6374.233,6.871,4.795,6.412,8.420,0.366,6.260,1.804,4.789,1.809,3.083,6.801,10.756,6.600,12.216,2.857,5.738
6374.250,6.700,4.703,6.240,8.242,0.362,6.130,1.758,4.730,1.770,3.055,6.643,10.657,6.475,12.135,2.820,5.713
6374.267,6.529,4.610,6.068,8.065,0.359,6.000,1.711,4.671,1.731,3.027,6.484,10.559,6.350,12.054,2.783,5.687
6374.283,6.359,4.518,5.896,7.888,0.356,5.870,1.665,4.613,1.691,2.998,6.325,10.460,6.225,11.973,2.745,5.662
6374.300,6.188,4.426,5.724,7.710,0.352,5.740,1.618,4.554,1.652,2.970,6.166,10.362,6.100,11.892,2.708,5.636
6374.317,6.017,4.334,5.552,7.533,0.349,5.610,1.571,4.495,1.613,2.942,6.007,10.264,5.975,11.811,2.671,5.611
6374.333,5.847,4.242,5.380,7.355,0.345,5.480,1.525,4.437,1.573,2.913,5.848,10.165,5.850,11.730,2.633,5.585
