HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
1879.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1879.58,0.79,2.10,0.12,0.53,0.26,0.58,0.24,0.32,0.11,0.17,0.49,0.61,0.63,0.71,0.15,0.18
1879.67,1.57,4.19,0.25,1.06,0.52,1.17,0.49,0.63,0.22,0.34,0.97,1.22,1.26,1.42,0.31,0.35
1879.75,2.36,6.29,0.37,1.59,0.78,1.75,0.73,0.94,0.33,0.51,1.46,1.83,1.89,2.13,0.47,0.53
1879.83,3.15,8.38,0.49,2.12,1.04,2.34,0.97,1.26,0.43,0.68,1.95,2.44,2.51,2.84,0.62,0.70
1879.92,3.93,10.48,0.62,2.65,1.30,2.92,1.21,1.57,0.54,0.85,2.44,3.05,3.14,3.55,0.78,0.88
1880.00,4.72,12.57,0.74,3.19,1.56,3.51,1.46,1.89,0.65,1.02,2.92,3.67,3.77,4.26,0.93,1.05
1880.08,5.51,14.67,0.86,3.72,1.82,4.09,1.70,2.20,0.76,1.19,3.41,4.28,4.40,4.98,1.09,1.23
1880.17,6.29,16.77,0.99,4.25,2.08,4.68,1.94,2.52,0.87,1.36,3.90,4.89,5.03,5.69,1.24,1.41
1880.25,7.08,18.86,1.11,4.78,2.34,5.26,2.18,2.83,0.98,1.53,4.39,5.50,5.66,6.40,1.40,1.58
1880.33,7.87,20.96,1.23,5.31,2.60,5.85,2.43,3.15,1.08,1.70,4.88,6.11,6.28,7.11,1.55,1.76
1880.42,8.65,23.05,1.36,5.84,2.86,6.43,2.67,3.46,1.19,1.87,5.36,6.72,6.91,7.82,1.71,1.93
1880.50,9.44,25.15,1.48,6.37,3.12,7.02,2.91,3.78,1.30,2.04,5.85,7.33,7.54,8.53,1.86,2.11
1880.58,10.00,26.26,1.57,6.80,3.33,7.47,3.17,4.04,1.41,2.18,6.38,7.86,8.19,9.13,2.04,2.29
1880.67,10.57,27.37,1.66,7.23,3.54,7.93,3.42,4.30,1.52,2.31,6.92,8.39,8.85,9.72,2.21,2.47
1880.75,11.13,28.48,1.75,7.66,3.75,8.38,3.68,4.56,1.63,2.45,7.45,8.92,9.50,10.32,2.39,2.65
1880.83,11.70,29.59,1.84,8.09,3.97,8.83,3.94,4.82,1.74,2.58,7.98,9.45,10.15,10.91,2.57,2.83
1880.92,12.26,30.70,1.93,8.52,4.18,9.29,4.19,5.08,1.85,2.72,8.51,9.98,10.80,11.51,2.75,3.01
1881.00,12.83,31.80,2.01,8.95,4.39,9.74,4.45,5.34,1.96,2.85,9.04,10.50,11.46,12.11,2.92,3.19
1881.08,13.39,32.91,2.10,9.38,4.60,10.19,4.71,5.60,2.07,2.99,9.58,11.03,12.11,12.70,3.10,3.37
1881.17,13.96,34.02,2.19,9.81,4.81,10.65,4.96,5.86,2.18,3.13,10.11,11.56,12.76,13.30,3.28,3.55
1881.25,14.52,35.13,2.28,10.24,5.03,11.10,5.22,6.12,2.29,3.26,10.64,12.09,13.41,13.89,3.46,3.73
1881.33,15.09,36.24,2.37,10.67,5.24,11.55,5.48,6.38,2.40,3.40,11.18,12.62,14.06,14.49,3.63,3.91
1881.42,15.65,37.35,2.46,11.10,5.45,12.01,5.73,6.64,2.51,3.53,11.71,13.15,14.72,15.08,3.81,4.09
1881.50,16.22,38.46,2.55,11.53,5.66,12.46,5.99,6.90,2.62,3.67,12.24,13.68,15.37,15.68,3.99,4.27
1881.58,16.55,38.49,2.71,11.86,5.72,12.73,6.15,7.06,2.69,3.76,12.63,14.01,15.71,16.02,4.10,4.41
1881.67,16.89,38.52,2.86,12.19,5.78,13.01,6.30,7.22,2.77,3.85,13.02,14.33,16.06,16.35,4.21,4.55
1881.75,17.22,38.55,3.02,12.52,5.84,13.28,6.46,7.38,2.84,3.94,13.40,14.66,16.41,16.69,4.33,4.69
1881.83,17.55,38.57,3.18,12.85,5.90,13.56,6.62,7.54,2.91,4.03,13.79,14.98,16.75,17.02,4.44,4.83
1881.92,17.89,38.60,3.33,13.18,5.96,13.83,6.78,7.70,2.99,4.12,14.18,15.31,17.09,17.36,4.55,4.97
1882.00,18.22,38.63,3.49,13.51,6.02,14.11,6.94,7.86,3.06,4.21,14.57,15.63,17.44,17.70,4.67,5.11
1882.08,18.55,38.66,3.65,13.84,6.07,14.38,7.09,8.02,3.13,4.29,14.95,15.96,17.79,18.03,4.78,5.24
1882.17,18.89,38.69,3.80,14.17,6.13,14.65,7.25,8.18,3.21,4.38,15.34,16.29,18.13,18.37,4.89,5.38
1882.25,19.22,38.71,3.96,14.50,6.19,14.93,7.41,8.34,3.28,4.47,15.73,16.61,18.48,18.70,5.00,5.52
1882.33,19.55,38.74,4.12,14.83,6.25,15.20,7.57,8.50,3.35,4.56,16.12,16.94,18.82,19.04,5.12,5.66
1882.42,19.89,38.77,4.27,15.16,6.31,15.48,7.72,8.66,3.43,4.65,16.50,17.26,19.17,19.37,5.23,5.80
1882.50,20.22,38.80,4.43,15.49,6.37,15.75,7.88,8.82,3.50,4.74,16.89,17.59,19.51,19.71,5.34,5.94
1882.58,20.39,38.05,4.75,15.74,6.26,15.89,7.95,8.90,3.55,4.80,17.15,17.76,19.59,19.86,5.40,6.04
1882.67,20.56,37.31,5.08,15.99,6.14,16.03,8.02,8.99,3.61,4.86,17.40,17.93,19.67,20.02,5.45,6.15
1882.75,20.73,36.56,5.40,16.25,6.03,16.17,8.08,9.07,3.66,4.92,17.66,18.11,19.75,20.17,5.51,6.25
1882.83,20.91,35.82,5.72,16.50,5.91,16.31,8.15,9.15,3.71,4.98,17.91,18.28,19.83,20.32,5.57,6.35
1882.92,21.08,35.07,6.04,16.75,5.80,16.45,8.22,9.24,3.77,5.04,18.17,18.45,19.91,20.47,5.62,6.46
1883.00,21.25,34.33,6.37,17.00,5.69,16.59,8.29,9.32,3.82,5.10,18.43,18.62,19.99,20.62,5.68,6.56
1883.08,21.42,33.59,6.69,17.25,5.57,16.74,8.36,9.40,3.87,5.15,18.68,18.79,20.07,20.78,5.74,6.66
1883.17,21.59,32.84,7.01,17.50,5.46,16.88,8.43,9.49,3.93,5.21,18.94,18.96,20.15,20.93,5.79,6.77
1883.25,21.77,32.09,7.33,17.76,5.34,17.02,8.49,9.57,3.98,5.27,19.19,19.13,20.23,21.08,5.85,6.87
1883.33,21.94,31.35,7.66,18.01,5.23,17.16,8.56,9.65,4.03,5.33,19.45,19.31,20.31,21.23,5.91,6.97
1883.42,22.11,30.60,7.98,18.26,5.11,17.30,8.63,9.74,4.09,5.39,19.70,19.48,20.39,21.39,5.96,7.08
1883.50,22.28,29.86,8.30,18.51,5.00,17.44,8.70,9.82,4.14,5.45,19.96,19.65,20.47,21.54,6.02,7.18
1883.58,22.37,29.05,8.88,18.67,4.77,17.42,8.66,9.81,4.16,5.45,19.97,19.64,20.36,21.49,6.02,7.23
1883.67,22.46,28.24,9.47,18.82,4.55,17.40,8.62,9.81,4.17,5.45,19.99,19.64,20.25,21.45,6.02,7.28
1883.75,22.55,27.43,10.05,18.98,4.32,17.38,8.57,9.80,4.19,5.45,20.00,19.63,20.14,21.40,6.03,7.33
1883.83,22.64,26.62,10.64,19.14,4.09,17.36,8.53,9.79,4.21,5.45,20.01,19.63,20.03,21.36,6.03,7.38
1883.92,22.73,25.81,11.22,19.29,3.87,17.34,8.49,9.79,4.23,5.45,20.03,19.62,19.92,21.31,6.03,7.43
1884.00,22.83,25.00,11.81,19.45,3.64,17.32,8.45,9.78,4.24,5.45,20.04,19.61,19.81,21.27,6.04,7.47
1884.08,22.92,24.19,12.39,19.61,3.41,17.30,8.41,9.77,4.26,5.45,20.05,19.61,19.71,21.22,6.04,7.52
1884.17,23.01,23.38,12.97,19.76,3.19,17.28,8.37,9.77,4.28,5.45,20.07,19.60,19.60,21.17,6.04,7.57
1884.25,23.10,22.57,13.56,19.92,2.96,17.26,8.32,9.76,4.30,5.45,20.08,19.60,19.49,21.13,6.04,7.62
1884.33,23.19,21.76,14.14,20.08,2.73,17.24,8.28,9.75,4.31,5.45,20.09,19.59,19.38,21.08,6.04,7.67
1884.42,23.28,20.95,14.73,20.23,2.51,17.22,8.24,9.75,4.33,5.45,20.11,19.59,19.27,21.04,6.05,7.72
1884.50,23.37,20.14,15.31,20.39,2.28,17.20,8.20,9.74,4.35,5.45,20.12,19.58,19.16,20.99,6.05,7.77
1884.58,22.99,19.43,15.55,20.30,2.15,16.95,7.96,9.62,4.32,5.39,19.72,19.43,18.73,20.72,5.96,7.73
1884.67,22.61,18.73,15.78,20.22,2.03,16.70,7.72,9.50,4.30,5.34,19.32,19.29,18.31,20.46,5.87,7.70
1884.75,22.23,18.02,16.02,20.13,1.90,16.45,7.48,9.38,4.27,5.28,18.93,19.14,17.88,20.20,5.78,7.66
1884.83,21.85,17.32,16.25,20.05,1.78,16.20,7.24,9.26,4.24,5.23,18.53,19.00,17.46,19.93,5.68,7.62
1884.92,21.47,16.61,16.49,19.96,1.65,15.95,7.00,9.14,4.22,5.17,18.13,18.85,17.03,19.66,5.59,7.59
1885.00,21.09,15.91,16.73,19.88,1.52,15.70,6.75,9.02,4.19,5.12,17.73,18.70,16.61,19.40,5.50,7.55
1885.08,20.71,15.20,16.96,19.79,1.40,15.45,6.51,8.90,4.16,5.06,17.34,18.56,16.18,19.13,5.41,7.51
1885.17,20.33,14.49,17.20,19.70,1.27,15.20,6.27,8.78,4.14,5.00,16.94,18.41,15.75,18.87,5.32,7.48
1885.25,19.95,13.79,17.43,19.62,1.15,14.95,6.03,8.66,4.11,4.95,16.54,18.27,15.33,18.60,5.22,7.44
1885.33,19.57,13.08,17.67,19.53,1.02,14.70,5.79,8.54,4.08,4.89,16.14,18.12,14.90,18.34,5.13,7.40
1885.42,19.19,12.38,17.90,19.45,0.90,14.45,5.55,8.42,4.06,4.84,15.75,17.98,14.48,18.07,5.04,7.37
1885.50,18.81,11.67,18.14,19.36,0.77,14.20,5.31,8.30,4.03,4.78,15.35,17.83,14.05,17.81,4.95,7.33
1885.58,17.86,11.14,17.21,18.52,0.74,13.58,5.03,8.03,3.86,4.66,14.65,17.32,13.45,17.40,4.79,7.22
1885.67,16.91,10.60,16.28,17.69,0.71,12.96,4.74,7.77,3.69,4.53,13.96,16.80,12.86,17.00,4.63,7.11
1885.75,15.96,10.07,15.35,16.85,0.68,12.35,4.46,7.50,3.51,4.41,13.26,16.29,12.26,16.59,4.47,7.00
