HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
1880.23,1.47,2.08,0.59,0.84,0.26,1.09,0.40,0.59,0.19,0.31,0.87,1.02,0.93,1.11,0.26,0.35
1880.25,1.51,2.13,0.60,0.86,0.27,1.11,0.41,0.61,0.20,0.32,0.89,1.04,0.95,1.13,0.26,0.36
1880.27,1.54,2.18,0.61,0.88,0.28,1.13,0.42,0.62,0.20,0.32,0.91,1.07,0.97,1.16,0.27,0.37
1880.28,1.57,2.22,0.63,0.90,0.28,1.16,0.43,0.63,0.20,0.33,0.93,1.09,0.99,1.18,0.27,0.38
1880.30,1.61,2.27,0.64,0.92,0.29,1.18,0.44,0.65,0.21,0.34,0.95,1.11,1.02,1.21,0.28,0.38
1880.32,1.64,2.32,0.65,0.94,0.29,1.21,0.45,0.66,0.21,0.34,0.97,1.14,1.04,1.23,0.29,0.39
1880.33,1.67,2.37,0.67,0.96,0.30,1.23,0.46,0.68,0.22,0.35,0.99,1.16,1.06,1.26,0.29,0.40
1880.35,1.71,2.41,0.68,0.98,0.31,1.26,0.47,0.69,0.22,0.36,1.01,1.18,1.08,1.28,0.30,0.41
1880.37,1.74,2.46,0.69,1.00,0.31,1.28,0.48,0.70,0.23,0.36,1.03,1.20,1.10,1.31,0.30,0.42
1880.38,1.78,2.51,0.71,1.02,0.32,1.31,0.49,0.72,0.23,0.37,1.05,1.23,1.12,1.33,0.31,0.42
1880.40,1.81,2.56,0.72,1.03,0.32,1.33,0.50,0.73,0.23,0.38,1.07,1.25,1.14,1.36,0.32,0.43
1880.42,1.84,2.60,0.73,1.05,0.33,1.36,0.50,0.74,0.24,0.38,1.09,1.27,1.16,1.38,0.32,0.44
1880.43,1.88,2.65,0.75,1.07,0.34,1.38,0.51,0.76,0.24,0.39,1.11,1.30,1.19,1.41,0.33,0.45
1880.45,1.91,2.70,0.76,1.09,0.34,1.41,0.52,0.77,0.25,0.40,1.13,1.32,1.21,1.43,0.33,0.46
1880.47,1.94,2.75,0.77,1.11,0.35,1.43,0.53,0.78,0.25,0.41,1.15,1.34,1.23,1.46,0.34,0.46
1880.48,1.98,2.79,0.79,1.13,0.35,1.46,0.54,0.80,0.26,0.41,1.17,1.37,1.25,1.48,0.34,0.47
1880.50,2.01,2.84,0.80,1.15,0.36,1.48,0.55,0.81,0.26,0.42,1.19,1.39,1.27,1.51,0.35,0.48
1880.52,2.03,2.87,0.81,1.16,0.36,1.49,0.56,0.82,0.26,0.42,1.20,1.41,1.28,1.53,0.35,0.49
1880.53,2.05,2.90,0.82,1.17,0.37,1.51,0.56,0.83,0.27,0.43,1.21,1.42,1.30,1.54,0.36,0.49
1880.55,2.07,2.93,0.82,1.19,0.37,1.52,0.57,0.84,0.27,0.43,1.23,1.44,1.31,1.56,0.36,0.50
1880.57,2.10,2.96,0.83,1.20,0.38,1.54,0.57,0.84,0.27,0.44,1.24,1.45,1.32,1.57,0.37,0.50
1880.58,2.12,2.99,0.84,1.21,0.38,1.55,0.58,0.85,0.28,0.44,1.25,1.47,1.34,1.59,0.37,0.51
1880.60,2.14,3.02,0.85,1.22,0.39,1.57,0.59,0.86,0.28,0.45,1.26,1.48,1.35,1.60,0.38,0.51
1880.62,2.16,3.05,0.85,1.24,0.39,1.58,0.59,0.87,0.28,0.45,1.28,1.50,1.37,1.62,0.38,0.52
1880.63,2.18,3.08,0.86,1.25,0.40,1.60,0.60,0.88,0.28,0.46,1.29,1.51,1.38,1.63,0.39,0.52
1880.65,2.20,3.11,0.87,1.26,0.40,1.61,0.61,0.89,0.29,0.46,1.30,1.53,1.39,1.65,0.39,0.53
1880.67,2.23,3.15,0.88,1.27,0.41,1.62,0.61,0.90,0.29,0.47,1.31,1.54,1.41,1.67,0.39,0.53
1880.68,2.25,3.18,0.88,1.29,0.41,1.64,0.62,0.91,0.29,0.47,1.33,1.56,1.42,1.68,0.40,0.54
1880.70,2.27,3.21,0.89,1.30,0.42,1.65,0.62,0.91,0.30,0.48,1.34,1.57,1.43,1.70,0.40,0.54
1880.72,2.29,3.24,0.90,1.31,0.42,1.67,0.63,0.92,0.30,0.48,1.35,1.59,1.45,1.71,0.41,0.55
1880.73,2.31,3.27,0.91,1.32,0.43,1.68,0.64,0.93,0.30,0.49,1.36,1.60,1.46,1.73,0.41,0.55
1880.75,2.33,3.30,0.92,1.33,0.43,1.70,0.64,0.94,0.30,0.49,1.38,1.62,1.48,1.74,0.42,0.56
1880.77,2.36,3.33,0.92,1.35,0.43,1.71,0.65,0.95,0.31,0.50,1.39,1.64,1.49,1.76,0.42,0.57
1880.78,2.38,3.36,0.93,1.36,0.44,1.73,0.65,0.96,0.31,0.50,1.40,1.65,1.50,1.77,0.43,0.57
1880.80,2.40,3.39,0.94,1.37,0.44,1.74,0.66,0.97,0.31,0.51,1.42,1.67,1.52,1.79,0.43,0.58
1880.82,2.42,3.42,0.95,1.38,0.45,1.76,0.67,0.97,0.32,0.51,1.43,1.68,1.53,1.80,0.44,0.58
1880.83,2.44,3.45,0.95,1.40,0.45,1.77,0.67,0.98,0.32,0.52,1.44,1.70,1.54,1.82,0.44,0.59
1880.85,2.46,3.48,0.96,1.41,0.46,1.78,0.68,0.99,0.32,0.52,1.45,1.71,1.56,1.84,0.44,0.59
1880.87,2.49,3.51,0.97,1.42,0.46,1.80,0.69,1.00,0.33,0.53,1.46,1.73,1.57,1.85,0.45,0.60
1880.88,2.51,3.54,0.98,1.43,0.47,1.81,0.69,1.01,0.33,0.53,1.48,1.74,1.58,1.87,0.45,0.60
1880.90,2.53,3.57,0.98,1.45,0.47,1.83,0.70,1.02,0.33,0.54,1.49,1.76,1.60,1.88,0.46,0.61
1880.92,2.55,3.60,0.99,1.46,0.48,1.84,0.70,1.03,0.34,0.54,1.50,1.77,1.61,1.90,0.46,0.61
1880.93,2.57,3.63,1.00,1.47,0.48,1.86,0.71,1.04,0.34,0.55,1.51,1.79,1.63,1.91,0.47,0.62
1880.95,2.59,3.66,1.01,1.48,0.49,1.87,0.72,1.04,0.34,0.55,1.53,1.80,1.64,1.93,0.47,0.62
1880.97,2.62,3.69,1.01,1.50,0.49,1.89,0.72,1.05,0.34,0.56,1.54,1.82,1.65,1.94,0.48,0.63
1880.98,2.64,3.72,1.02,1.51,0.50,1.90,0.73,1.06,0.35,0.56,1.55,1.83,1.67,1.96,0.48,0.63
1881.00,2.66,3.75,1.03,1.52,0.50,1.92,0.74,1.07,0.35,0.56,1.56,1.85,1.68,1.98,0.48,0.64
1881.02,2.68,3.79,1.04,1.53,0.50,1.93,0.74,1.08,0.35,0.57,1.58,1.87,1.69,1.99,0.49,0.65
1881.03,2.70,3.82,1.05,1.54,0.51,1.94,0.75,1.09,0.36,0.57,1.59,1.88,1.71,2.01,0.49,0.65
1881.05,2.72,3.85,1.05,1.56,0.51,1.96,0.75,1.10,0.36,0.58,1.60,1.90,1.72,2.02,0.50,0.66
1881.07,2.75,3.88,1.06,1.57,0.52,1.97,0.76,1.10,0.36,0.58,1.61,1.91,1.73,2.04,0.50,0.66
1881.08,2.77,3.91,1.07,1.58,0.52,1.99,0.77,1.11,0.36,0.59,1.63,1.93,1.75,2.05,0.51,0.67
1881.10,2.79,3.94,1.08,1.59,0.53,2.00,0.77,1.12,0.37,0.59,1.64,1.94,1.76,2.07,0.51,0.67
1881.12,2.81,3.97,1.08,1.61,0.53,2.02,0.78,1.13,0.37,0.60,1.65,1.96,1.78,2.08,0.52,0.68
1881.13,2.83,4.00,1.09,1.62,0.54,2.03,0.78,1.14,0.37,0.60,1.67,1.97,1.79,2.10,0.52,0.68
1881.15,2.85,4.03,1.10,1.63,0.54,2.05,0.79,1.15,0.38,0.61,1.68,1.99,1.80,2.11,0.53,0.69
1881.17,2.88,4.06,1.11,1.64,0.55,2.06,0.80,1.16,0.38,0.61,1.69,2.00,1.82,2.13,0.53,0.69
1881.18,2.90,4.09,1.11,1.66,0.55,2.07,0.80,1.17,0.38,0.62,1.70,2.02,1.83,2.15,0.53,0.70
1881.20,2.92,4.12,1.12,1.67,0.56,2.09,0.81,1.17,0.39,0.62,1.71,2.03,1.84,2.16,0.54,0.70
1881.22,2.94,4.15,1.13,1.68,0.56,2.10,0.82,1.18,0.39,0.63,1.73,2.05,1.86,2.18,0.54,0.71
1881.23,2.96,4.18,1.14,1.69,0.57,2.12,0.82,1.19,0.39,0.63,1.74,2.06,1.87,2.19,0.55,0.71
1881.25,2.98,4.21,1.15,1.70,0.57,2.13,0.83,1.20,0.40,0.64,1.75,2.08,1.88,2.21,0.55,0.72
1881.27,3.01,4.24,1.15,1.72,0.57,2.15,0.83,1.21,0.40,0.64,1.76,2.10,1.90,2.22,0.56,0.73
1881.28,3.03,4.27,1.16,1.73,0.58,2.16,0.84,1.22,0.40,0.65,1.78,2.11,1.91,2.24,0.56,0.73
1881.30,3.05,4.30,1.17,1.74,0.58,2.18,0.85,1.23,0.40,0.65,1.79,2.13,1.93,2.25,0.57,0.74
1881.32,3.07,4.33,1.18,1.75,0.59,2.19,0.85,1.23,0.41,0.66,1.80,2.14,1.94,2.27,0.57,0.74
1881.33,3.09,4.37,1.18,1.77,0.59,2.21,0.86,1.24,0.41,0.66,1.81,2.16,1.95,2.29,0.57,0.75
1881.35,3.12,4.40,1.19,1.78,0.60,2.22,0.86,1.25,0.41,0.67,1.83,2.17,1.97,2.30,0.58,0.75
1881.37,3.14,4.43,1.20,1.79,0.60,2.23,0.87,1.26,0.42,0.67,1.84,2.19,1.98,2.32,0.58,0.76
1881.38,3.16,4.46,1.21,1.80,0.61,2.25,0.88,1.27,0.42,0.68,1.85,2.20,1.99,2.33,0.59,0.76
1881.40,3.18,4.49,1.21,1.82,0.61,2.26,0.88,1.28,0.42,0.68,1.86,2.22,2.01,2.35,0.59,0.77
1881.42,3.20,4.52,1.22,1.83,0.62,2.28,0.89,1.29,0.43,0.69,1.88,2.23,2.02,2.36,0.60,0.77
1881.43,3.22,4.55,1.23,1.84,0.62,2.29,0.90,1.30,0.43,0.69,1.89,2.25,2.04,2.38,0.60,0.78
1881.45,3.25,4.58,1.24,1.85,0.63,2.31,0.90,1.30,0.43,0.70,1.90,2.26,2.05,2.39,0.61,0.78
1881.47,3.27,4.61,1.24,1.87,0.63,2.32,0.91,1.31,0.43,0.70,1.92,2.28,2.06,2.41,0.61,0.79
1881.48,3.29,4.64,1.25,1.88,0.64,2.34,0.91,1.32,0.44,0.71,1.93,2.29,2.08,2.42,0.62,0.79
1881.50,3.31,4.67,1.26,1.89,0.64,2.35,0.92,1.33,0.44,0.71,1.94,2.31,2.09,2.44,0.62,0.80
1881.52,3.33,4.68,1.27,1.90,0.64,2.37,0.92,1.34,0.44,0.71,1.95,2.32,2.10,2.46,0.62,0.81
1881.53,3.34,4.70,1.28,1.92,0.64,2.38,0.93,1.35,0.44,0.72,1.97,2.34,2.11,2.47,0.63,0.81
1881.55,3.36,4.71,1.29,1.93,0.64,2.40,0.93,1.35,0.45,0.72,1.98,2.35,2.13,2.49,0.63,0.82
1881.57,3.37,4.73,1.30,1.94,0.65,2.42,0.94,1.36,0.45,0.73,1.99,2.37,2.14,2.50,0.63,0.82
1881.58,3.39,4.74,1.31,1.95,0.65,2.44,0.94,1.37,0.45,0.73,2.00,2.38,2.15,2.52,0.64,0.83
1881.60,3.41,4.76,1.32,1.97,0.65,2.45,0.95,1.38,0.45,0.73,2.02,2.40,2.16,2.54,0.64,0.83
1881.62,3.42,4.77,1.33,1.98,0.65,2.47,0.95,1.38,0.45,0.74,2.03,2.41,2.17,2.55,0.64,0.84
1881.63,3.44,4.79,1.34,1.99,0.65,2.49,0.96,1.39,0.46,0.74,2.04,2.43,2.19,2.57,0.65,0.84
1881.65,3.46,4.80,1.35,2.01,0.65,2.50,0.96,1.40,0.46,0.75,2.06,2.44,2.20,2.59,0.65,0.85
1881.67,3.47,4.81,1.35,2.02,0.66,2.52,0.97,1.41,0.46,0.75,2.07,2.46,2.21,2.60,0.65,0.85
1881.68,3.49,4.83,1.36,2.03,0.66,2.54,0.97,1.41,0.46,0.75,2.08,2.47,2.22,2.62,0.66,0.86
1881.70,3.50,4.84,1.37,2.04,0.66,2.55,0.98,1.42,0.46,0.76,2.10,2.49,2.23,2.63,0.66,0.86
1881.72,3.52,4.86,1.38,2.06,0.66,2.57,0.98,1.43,0.47,0.76,2.11,2.50,2.25,2.65,0.66,0.87
1881.73,3.54,4.87,1.39,2.07,0.66,2.59,0.99,1.44,0.47,0.77,2.12,2.52,2.26,2.67,0.67,0.87
1881.75,3.55,4.89,1.40,2.08,0.66,2.60,0.99,1.45,0.47,0.77,2.13,2.53,2.27,2.68,0.67,0.88
1881.77,3.57,4.90,1.41,2.10,0.66,2.62,0.99,1.45,0.47,0.77,2.15,2.54,2.28,2.70,0.67,0.89
1881.78,3.58,4.92,1.42,2.11,0.67,2.64,1.00,1.46,0.47,0.78,2.16,2.56,2.29,2.71,0.68,0.89
1881.80,3.60,4.93,1.43,2.12,0.67,2.66,1.00,1.47,0.48,0.78,2.17,2.57,2.31,2.73,0.68,0.90
1881.82,3.62,4.95,1.44,2.13,0.67,2.67,1.01,1.48,0.48,0.79,2.19,2.59,2.32,2.75,0.68,0.90
1881.83,3.63,4.96,1.45,2.15,0.67,2.69,1.01,1.48,0.48,0.79,2.20,2.60,2.33,2.76,0.69,0.91
1881.85,3.65,4.97,1.46,2.16,0.67,2.71,1.02,1.49,0.48,0.79,2.21,2.62,2.34,2.78,0.69,0.91
1881.87,3.67,4.99,1.47,2.17,0.67,2.72,1.02,1.50,0.48,0.80,2.23,2.63,2.35,2.80,0.69,0.92
1881.88,3.68,5.00,1.48,2.19,0.67,2.74,1.03,1.51,0.49,0.80,2.24,2.65,2.37,2.81,0.70,0.92
1881.90,3.70,5.02,1.49,2.20,0.68,2.76,1.03,1.51,0.49,0.81,2.25,2.66,2.38,2.83,0.70,0.93
1881.92,3.71,5.03,1.50,2.21,0.68,2.77,1.04,1.52,0.49,0.81,2.27,2.68,2.39,2.84,0.70,0.93
1881.93,3.73,5.05,1.51,2.22,0.68,2.79,1.04,1.53,0.49,0.81,2.28,2.69,2.40,2.86,0.71,0.94
1881.95,3.75,5.06,1.52,2.24,0.68,2.81,1.05,1.54,0.49,0.82,2.29,2.71,2.41,2.88,0.71,0.94
1881.97,3.76,5.08,1.53,2.25,0.68,2.83,1.05,1.54,0.50,0.82,2.30,2.72,2.43,2.89,0.71,0.95
1881.98,3.78,5.09,1.54,2.26,0.68,2.84,1.06,1.55,0.50,0.83,2.32,2.74,2.44,2.91,0.72,0.95
1882.00,3.79,5.10,1.54,2.27,0.69,2.86,1.06,1.56,0.50,0.83,2.33,2.75,2.45,2.92,0.72,0.96
1882.02,3.81,5.12,1.55,2.29,0.69,2.88,1.06,1.57,0.50,0.83,2.34,2.76,2.46,2.94,0.72,0.97
1882.03,3.83,5.13,1.56,2.30,0.69,2.89,1.07,1.58,0.50,0.84,2.36,2.78,2.47,2.96,0.73,0.97
1882.05,3.84,5.15,1.57,2.31,0.69,2.91,1.07,1.58,0.51,0.84,2.37,2.79,2.49,2.97,0.73,0.98
1882.07,3.86,5.16,1.58,2.33,0.69,2.93,1.08,1.59,0.51,0.85,2.38,2.81,2.50,2.99,0.73,0.98
1882.08,3.88,5.18,1.59,2.34,0.69,2.95,1.08,1.60,0.51,0.85,2.40,2.82,2.51,3.01,0.74,0.99
1882.10,3.89,5.19,1.60,2.35,0.69,2.96,1.09,1.61,0.51,0.85,2.41,2.84,2.52,3.02,0.74,0.99
1882.12,3.91,5.21,1.61,2.36,0.70,2.98,1.09,1.61,0.51,0.86,2.42,2.85,2.53,3.04,0.74,1.00
1882.13,3.92,5.22,1.62,2.38,0.70,3.00,1.10,1.62,0.52,0.86,2.43,2.87,2.55,3.05,0.75,1.00
1882.15,3.94,5.24,1.63,2.39,0.70,3.01,1.10,1.63,0.52,0.87,2.45,2.88,2.56,3.07,0.75,1.01
1882.17,3.96,5.25,1.64,2.40,0.70,3.03,1.11,1.64,0.52,0.87,2.46,2.90,2.57,3.09,0.75,1.01
1882.18,3.97,5.26,1.65,2.42,0.70,3.05,1.11,1.64,0.52,0.87,2.47,2.91,2.58,3.10,0.76,1.02
1882.20,3.99,5.28,1.66,2.43,0.70,3.06,1.12,1.65,0.52,0.88,2.49,2.93,2.59,3.12,0.76,1.02
1882.22,4.01,5.29,1.67,2.44,0.70,3.08,1.12,1.66,0.53,0.88,2.50,2.94,2.61,3.14,0.76,1.03
1882.23,4.02,5.31,1.68,2.45,0.71,3.10,1.13,1.67,0.53,0.89,2.51,2.96,2.62,3.15,0.77,1.03
1882.25,4.04,5.32,1.69,2.47,0.71,3.12,1.13,1.68,0.53,0.89,2.53,2.97,2.63,3.17,0.77,1.04
1882.27,4.05,5.34,1.70,2.48,0.71,3.13,1.13,1.68,0.53,0.89,2.54,2.98,2.64,3.18,0.77,1.05
1882.28,4.07,5.35,1.71,2.49,0.71,3.15,1.14,1.69,0.53,0.90,2.55,3.00,2.65,3.20,0.78,1.05
1882.30,4.09,5.37,1.72,2.51,0.71,3.17,1.14,1.70,0.54,0.90,2.56,3.01,2.67,3.22,0.78,1.06
1882.32,4.10,5.38,1.73,2.52,0.71,3.18,1.15,1.71,0.54,0.91,2.58,3.03,2.68,3.23,0.78,1.06
1882.33,4.12,5.39,1.74,2.53,0.71,3.20,1.15,1.71,0.54,0.91,2.59,3.04,2.69,3.25,0.79,1.07
1882.35,4.13,5.41,1.74,2.54,0.72,3.22,1.16,1.72,0.54,0.91,2.60,3.06,2.70,3.26,0.79,1.07
1882.37,4.15,5.42,1.75,2.56,0.72,3.23,1.16,1.73,0.54,0.92,2.62,3.07,2.71,3.28,0.79,1.08
1882.38,4.17,5.44,1.76,2.57,0.72,3.25,1.17,1.74,0.55,0.92,2.63,3.09,2.73,3.30,0.80,1.08
1882.40,4.18,5.45,1.77,2.58,0.72,3.27,1.17,1.74,0.55,0.93,2.64,3.10,2.74,3.31,0.80,1.09
1882.42,4.20,5.47,1.78,2.60,0.72,3.29,1.18,1.75,0.55,0.93,2.66,3.12,2.75,3.33,0.80,1.09
1882.43,4.22,5.48,1.79,2.61,0.72,3.30,1.18,1.76,0.55,0.93,2.67,3.13,2.76,3.35,0.81,1.10
1882.45,4.23,5.50,1.80,2.62,0.73,3.32,1.19,1.77,0.55,0.94,2.68,3.15,2.77,3.36,0.81,1.10
1882.47,4.25,5.51,1.81,2.63,0.73,3.34,1.19,1.77,0.56,0.94,2.69,3.16,2.79,3.38,0.81,1.11
1882.48,4.26,5.53,1.82,2.65,0.73,3.35,1.20,1.78,0.56,0.95,2.71,3.18,2.80,3.39,0.82,1.11
1882.50,4.28,5.54,1.83,2.66,0.73,3.37,1.20,1.79,0.56,0.95,2.72,3.19,2.81,3.41,0.82,1.12
1882.52,4.29,5.54,1.84,2.67,0.73,3.38,1.20,1.80,0.56,0.95,2.73,3.20,2.81,3.42,0.82,1.12
1882.53,4.30,5.54,1.85,2.67,0.73,3.38,1.20,1.80,0.56,0.96,2.73,3.21,2.82,3.43,0.82,1.13
1882.55,4.31,5.54,1.86,2.68,0.73,3.39,1.21,1.81,0.57,0.96,2.74,3.21,2.82,3.43,0.83,1.13
1882.57,4.31,5.53,1.88,2.69,0.72,3.39,1.21,1.81,0.57,0.96,2.75,3.22,2.83,3.44,0.83,1.14
1882.58,4.32,5.53,1.89,2.69,0.72,3.40,1.21,1.82,0.57,0.96,2.76,3.23,2.83,3.45,0.83,1.14
1882.60,4.33,5.53,1.90,2.70,0.72,3.41,1.21,1.82,0.57,0.97,2.76,3.23,2.84,3.46,0.83,1.15
1882.62,4.34,5.53,1.91,2.71,0.72,3.41,1.22,1.83,0.58,0.97,2.77,3.24,2.84,3.47,0.84,1.15
1882.63,4.35,5.53,1.92,2.71,0.72,3.42,1.22,1.83,0.58,0.97,2.78,3.25,2.84,3.48,0.84,1.15
1882.65,4.36,5.53,1.93,2.72,0.72,3.42,1.22,1.84,0.58,0.97,2.78,3.26,2.85,3.48,0.84,1.16
1882.67,4.37,5.53,1.95,2.73,0.72,3.43,1.22,1.84,0.58,0.98,2.79,3.27,2.85,3.49,0.84,1.16
1882.68,4.38,5.53,1.96,2.74,0.72,3.44,1.23,1.85,0.59,0.98,2.80,3.27,2.86,3.50,0.85,1.17
1882.70,4.38,5.52,1.97,2.74,0.71,3.44,1.23,1.86,0.59,0.98,2.81,3.28,2.86,3.51,0.85,1.17
1882.72,4.39,5.52,1.98,2.75,0.71,3.45,1.23,1.86,0.59,0.98,2.81,3.29,2.87,3.52,0.85,1.18
1882.73,4.40,5.52,1.99,2.76,0.71,3.45,1.23,1.87,0.59,0.99,2.82,3.29,2.87,3.52,0.85,1.18
1882.75,4.41,5.52,2.00,2.76,0.71,3.46,1.23,1.87,0.60,0.99,2.83,3.30,2.88,3.53,0.85,1.19
1882.77,4.42,5.52,2.01,2.77,0.71,3.47,1.24,1.88,0.60,0.99,2.83,3.31,2.88,3.54,0.86,1.19
1882.78,4.43,5.52,2.03,2.78,0.71,3.47,1.24,1.88,0.60,1.00,2.84,3.32,2.88,3.55,0.86,1.19
1882.80,4.44,5.52,2.04,2.78,0.71,3.48,1.24,1.89,0.60,1.00,2.85,3.33,2.89,3.56,0.86,1.20
1882.82,4.44,5.51,2.05,2.79,0.70,3.48,1.24,1.89,0.60,1.00,2.86,3.33,2.89,3.57,0.86,1.20
