HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
4115.27,3.30,3.34,1.91,2.31,0.42,2.27,0.78,1.26,0.45,0.66,1.25,2.67,1.68,2.35,0.49,0.71
4115.28,3.31,3.35,1.91,2.31,0.42,2.28,0.78,1.27,0.45,0.66,1.25,2.68,1.68,2.35,0.49,0.71
4115.30,3.32,3.36,1.92,2.32,0.42,2.28,0.78,1.27,0.45,0.66,1.25,2.68,1.69,2.36,0.49,0.71
4115.32,3.32,3.36,1.92,2.32,0.42,2.29,0.78,1.27,0.45,0.67,1.26,2.69,1.69,2.36,0.49,0.72
4115.33,3.33,3.37,1.93,2.33,0.42,2.29,0.79,1.27,0.45,0.67,1.26,2.69,1.70,2.37,0.49,0.72
4115.35,3.34,3.38,1.93,2.33,0.42,2.30,0.79,1.28,0.45,0.67,1.26,2.70,1.70,2.37,0.49,0.72
4115.37,3.34,3.38,1.93,2.34,0.42,2.30,0.79,1.28,0.45,0.67,1.27,2.70,1.70,2.37,0.49,0.72
4115.38,3.35,3.39,1.94,2.34,0.42,2.31,0.79,1.28,0.45,0.67,1.27,2.71,1.71,2.38,0.49,0.72
4115.40,3.36,3.40,1.94,2.34,0.42,2.31,0.79,1.29,0.45,0.67,1.27,2.71,1.71,2.38,0.49,0.72
4115.42,3.36,3.40,1.94,2.35,0.42,2.32,0.79,1.29,0.46,0.67,1.28,2.72,1.71,2.39,0.49,0.72
4115.43,3.37,3.41,1.95,2.35,0.43,2.32,0.79,1.29,0.46,0.67,1.28,2.72,1.72,2.39,0.50,0.72
4115.45,3.38,3.42,1.95,2.36,0.43,2.33,0.80,1.29,0.46,0.68,1.28,2.73,1.72,2.40,0.50,0.73
4115.47,3.39,3.43,1.95,2.36,0.43,2.33,0.80,1.29,0.46,0.68,1.28,2.73,1.72,2.40,0.50,0.73
4115.48,3.39,3.43,1.96,2.37,0.43,2.34,0.80,1.30,0.46,0.68,1.29,2.74,1.73,2.41,0.50,0.73
4115.50,3.40,3.44,1.96,2.37,0.43,2.34,0.80,1.30,0.46,0.68,1.29,2.74,1.73,2.41,0.50,0.73
4115.52,3.40,3.44,1.96,2.37,0.43,2.34,0.80,1.30,0.46,0.68,1.29,2.74,1.73,2.41,0.50,0.73
4115.53,3.40,3.44,1.96,2.37,0.43,2.34,0.80,1.30,0.46,0.68,1.29,2.74,1.73,2.41,0.50,0.73
4115.55,3.41,3.45,1.96,2.37,0.43,2.34,0.80,1.30,0.46,0.68,1.29,2.74,1.73,2.41,0.50,0.73
4115.57,3.41,3.45,1.96,2.37,0.43,2.35,0.80,1.30,0.46,0.68,1.29,2.74,1.73,2.41,0.50,0.73
4115.58,3.41,3.45,1.96,2.38,0.43,2.35,0.80,1.30,0.46,0.68,1.29,2.75,1.73,2.41,0.50,0.73
4115.60,3.42,3.45,1.97,2.38,0.43,2.35,0.80,1.30,0.46,0.68,1.29,2.75,1.73,2.42,0.50,0.73
4115.62,3.42,3.45,1.97,2.38,0.43,2.35,0.80,1.30,0.46,0.68,1.30,2.75,1.73,2.42,0.50,0.73
4115.63,3.42,3.46,1.97,2.38,0.43,2.35,0.80,1.30,0.46,0.68,1.30,2.75,1.74,2.42,0.50,0.73
4115.65,3.42,3.46,1.97,2.38,0.43,2.35,0.80,1.30,0.46,0.68,1.30,2.75,1.74,2.42,0.50,0.73
4115.67,3.42,3.46,1.97,2.38,0.43,2.35,0.81,1.31,0.46,0.68,1.30,2.75,1.74,2.42,0.50,0.73
4115.68,3.43,3.46,1.97,2.38,0.43,2.35,0.81,1.31,0.46,0.68,1.30,2.75,1.74,2.42,0.50,0.73
4115.70,3.43,3.46,1.97,2.38,0.43,2.36,0.81,1.31,0.46,0.68,1.30,2.75,1.74,2.42,0.50,0.73
4115.72,3.43,3.47,1.97,2.39,0.43,2.36,0.81,1.31,0.46,0.68,1.30,2.76,1.74,2.42,0.50,0.73
4115.73,3.44,3.47,1.97,2.39,0.43,2.36,0.81,1.31,0.46,0.68,1.30,2.76,1.74,2.42,0.50,0.73
4115.75,3.44,3.47,1.98,2.39,0.43,2.36,0.81,1.31,0.46,0.69,1.30,2.76,1.74,2.42,0.50,0.73
4115.77,3.44,3.47,1.98,2.39,0.43,2.36,0.81,1.31,0.46,0.69,1.30,2.76,1.74,2.42,0.50,0.74
4115.78,3.44,3.47,1.98,2.39,0.43,2.36,0.81,1.31,0.46,0.69,1.30,2.76,1.74,2.42,0.50,0.74
4115.80,3.44,3.48,1.98,2.39,0.43,2.36,0.81,1.31,0.46,0.69,1.31,2.76,1.74,2.43,0.50,0.74
4115.82,3.45,3.48,1.98,2.39,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.76,1.74,2.43,0.50,0.74
4115.83,3.45,3.48,1.98,2.39,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.76,1.74,2.43,0.50,0.74
4115.85,3.45,3.48,1.98,2.39,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.76,1.74,2.43,0.50,0.74
4115.87,3.46,3.48,1.98,2.40,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.77,1.74,2.43,0.50,0.74
4115.88,3.46,3.49,1.98,2.40,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.77,1.75,2.43,0.50,0.74
4115.90,3.46,3.49,1.98,2.40,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.77,1.75,2.43,0.50,0.74
4115.92,3.46,3.49,1.98,2.40,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.77,1.75,2.43,0.50,0.74
4115.93,3.46,3.49,1.99,2.40,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.77,1.75,2.43,0.50,0.74
4115.95,3.47,3.49,1.99,2.40,0.43,2.38,0.81,1.31,0.46,0.69,1.31,2.77,1.75,2.43,0.50,0.74
4115.97,3.47,3.50,1.99,2.40,0.43,2.38,0.81,1.31,0.46,0.69,1.31,2.77,1.75,2.43,0.50,0.74
4115.98,3.47,3.50,1.99,2.40,0.43,2.38,0.81,1.31,0.46,0.69,1.31,2.77,1.75,2.43,0.50,0.74
4116.00,3.47,3.50,1.99,2.41,0.43,2.38,0.81,1.31,0.46,0.69,1.31,2.78,1.75,2.44,0.51,0.74
4116.02,3.48,3.50,1.99,2.41,0.44,2.38,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.44,0.51,0.74
4116.03,3.48,3.50,1.99,2.41,0.44,2.38,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.44,0.51,0.74
4116.05,3.48,3.51,1.99,2.41,0.44,2.38,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.44,0.51,0.74
4116.07,3.48,3.51,1.99,2.41,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.44,0.51,0.74
4116.08,3.49,3.51,2.00,2.41,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.44,0.51,0.74
4116.10,3.49,3.51,2.00,2.41,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.44,0.51,0.74
4116.12,3.49,3.51,2.00,2.41,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.44,0.51,0.74
4116.13,3.49,3.52,2.00,2.41,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.78,1.76,2.44,0.51,0.74
4116.15,3.50,3.52,2.00,2.42,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.79,1.76,2.44,0.51,0.74
4116.17,3.50,3.52,2.00,2.42,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.79,1.76,2.44,0.51,0.74
4116.18,3.50,3.52,2.00,2.42,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.79,1.76,2.44,0.51,0.74
4116.20,3.50,3.52,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.33,2.79,1.76,2.44,0.51,0.74
4116.22,3.51,3.53,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.33,2.79,1.76,2.45,0.51,0.74
4116.23,3.51,3.53,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.33,2.79,1.76,2.45,0.51,0.74
4116.25,3.51,3.53,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.33,2.79,1.76,2.45,0.51,0.74
4116.27,3.51,3.53,2.01,2.42,0.44,2.40,0.82,1.32,0.47,0.70,1.33,2.79,1.76,2.45,0.51,0.75
4116.28,3.52,3.53,2.01,2.42,0.44,2.40,0.82,1.32,0.47,0.70,1.33,2.79,1.76,2.45,0.51,0.75
4116.30,3.52,3.54,2.01,2.43,0.44,2.40,0.82,1.32,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.32,3.52,3.54,2.01,2.43,0.44,2.41,0.82,1.32,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.33,3.52,3.54,2.01,2.43,0.44,2.41,0.82,1.33,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.35,3.53,3.54,2.01,2.43,0.44,2.41,0.83,1.33,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.37,3.53,3.54,2.01,2.43,0.44,2.41,0.83,1.33,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.38,3.53,3.55,2.01,2.43,0.44,2.41,0.83,1.33,0.47,0.70,1.33,2.80,1.77,2.45,0.51,0.75
4116.40,3.53,3.55,2.01,2.43,0.44,2.41,0.83,1.33,0.47,0.70,1.33,2.80,1.77,2.46,0.51,0.75
4116.42,3.54,3.55,2.02,2.43,0.44,2.41,0.83,1.33,0.47,0.70,1.34,2.80,1.77,2.46,0.51,0.75
4116.43,3.54,3.55,2.02,2.44,0.44,2.41,0.83,1.33,0.47,0.70,1.34,2.81,1.77,2.46,0.51,0.75
4116.45,3.54,3.55,2.02,2.44,0.44,2.42,0.83,1.33,0.47,0.70,1.34,2.81,1.77,2.46,0.51,0.75
4116.47,3.54,3.56,2.02,2.44,0.44,2.42,0.83,1.33,0.47,0.70,1.34,2.81,1.77,2.46,0.51,0.75
4116.48,3.55,3.56,2.02,2.44,0.44,2.42,0.83,1.33,0.47,0.70,1.34,2.81,1.77,2.46,0.51,0.75
4116.50,3.55,3.56,2.02,2.44,0.44,2.42,0.83,1.33,0.47,0.70,1.34,2.81,1.77,2.46,0.51,0.75
4116.52,3.55,3.56,2.02,2.44,0.44,2.42,0.83,1.33,0.47,0.70,1.34,2.81,1.77,2.46,0.51,0.75
4116.53,3.55,3.56,2.02,2.44,0.44,2.42,0.83,1.33,0.47,0.70,1.34,2.81,1.77,2.46,0.51,0.75
4116.55,3.54,3.55,2.02,2.44,0.44,2.41,0.83,1.33,0.47,0.70,1.34,2.80,1.77,2.45,0.51,0.75
4116.57,3.54,3.55,2.01,2.43,0.44,2.41,0.83,1.33,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.58,3.54,3.55,2.01,2.43,0.44,2.41,0.83,1.33,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.60,3.54,3.55,2.01,2.43,0.44,2.41,0.83,1.32,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.62,3.53,3.55,2.01,2.43,0.44,2.41,0.83,1.32,0.47,0.70,1.33,2.80,1.76,2.45,0.51,0.75
4116.63,3.53,3.54,2.01,2.43,0.44,2.41,0.82,1.32,0.47,0.70,1.33,2.79,1.76,2.44,0.51,0.74
4116.65,3.53,3.54,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.70,1.33,2.79,1.75,2.44,0.51,0.74
4116.67,3.53,3.54,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.33,2.79,1.75,2.44,0.51,0.74
4116.68,3.52,3.54,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.33,2.79,1.75,2.44,0.50,0.74
4116.70,3.52,3.54,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.32,2.79,1.75,2.44,0.50,0.74
4116.72,3.52,3.53,2.00,2.42,0.44,2.40,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.43,0.50,0.74
4116.73,3.52,3.53,2.00,2.42,0.44,2.39,0.82,1.32,0.47,0.69,1.32,2.78,1.75,2.43,0.50,0.74
4116.75,3.51,3.53,2.00,2.42,0.43,2.39,0.82,1.31,0.46,0.69,1.32,2.78,1.75,2.43,0.50,0.74
4116.77,3.51,3.53,1.99,2.41,0.43,2.39,0.82,1.31,0.46,0.69,1.32,2.78,1.74,2.43,0.50,0.74
4116.78,3.51,3.53,1.99,2.41,0.43,2.39,0.82,1.31,0.46,0.69,1.32,2.78,1.74,2.43,0.50,0.74
4116.80,3.51,3.52,1.99,2.41,0.43,2.39,0.82,1.31,0.46,0.69,1.32,2.77,1.74,2.42,0.50,0.74
4116.82,3.51,3.52,1.99,2.41,0.43,2.39,0.82,1.31,0.46,0.69,1.31,2.77,1.74,2.42,0.50,0.74
4116.83,3.50,3.52,1.99,2.41,0.43,2.38,0.82,1.31,0.46,0.69,1.31,2.77,1.74,2.42,0.50,0.74
4116.85,3.50,3.52,1.98,2.40,0.43,2.38,0.82,1.31,0.46,0.69,1.31,2.77,1.73,2.42,0.50,0.74
4116.87,3.50,3.52,1.98,2.40,0.43,2.38,0.82,1.31,0.46,0.69,1.31,2.77,1.73,2.42,0.50,0.74
4116.88,3.50,3.51,1.98,2.40,0.43,2.38,0.81,1.31,0.46,0.69,1.31,2.76,1.73,2.41,0.50,0.73
4116.90,3.49,3.51,1.98,2.40,0.43,2.38,0.81,1.31,0.46,0.69,1.31,2.76,1.73,2.41,0.50,0.73
4116.92,3.49,3.51,1.98,2.40,0.43,2.37,0.81,1.31,0.46,0.69,1.31,2.76,1.73,2.41,0.50,0.73
4116.93,3.49,3.51,1.98,2.40,0.43,2.37,0.81,1.30,0.46,0.69,1.31,2.76,1.73,2.41,0.50,0.73
4116.95,3.49,3.51,1.98,2.40,0.43,2.37,0.81,1.30,0.46,0.69,1.30,2.76,1.73,2.41,0.50,0.73
4116.97,3.48,3.50,1.97,2.39,0.43,2.37,0.81,1.30,0.46,0.69,1.30,2.75,1.72,2.40,0.50,0.73
4116.98,3.48,3.50,1.97,2.39,0.43,2.37,0.81,1.30,0.46,0.69,1.30,2.75,1.72,2.40,0.50,0.73
4117.00,3.48,3.50,1.97,2.39,0.43,2.37,0.81,1.30,0.46,0.69,1.30,2.75,1.72,2.40,0.49,0.73
4117.02,3.48,3.50,1.97,2.39,0.43,2.36,0.81,1.30,0.46,0.68,1.30,2.75,1.72,2.40,0.49,0.73
4117.03,3.48,3.50,1.97,2.39,0.43,2.36,0.81,1.30,0.46,0.68,1.30,2.75,1.72,2.40,0.49,0.73
4117.05,3.47,3.49,1.96,2.38,0.43,2.36,0.81,1.30,0.46,0.68,1.30,2.74,1.71,2.39,0.49,0.73
4117.07,3.47,3.49,1.96,2.38,0.43,2.36,0.81,1.30,0.46,0.68,1.29,2.74,1.71,2.39,0.49,0.73
4117.08,3.47,3.49,1.96,2.38,0.43,2.36,0.81,1.29,0.46,0.68,1.29,2.74,1.71,2.39,0.49,0.73
4117.10,3.47,3.49,1.96,2.38,0.43,2.35,0.81,1.29,0.46,0.68,1.29,2.74,1.71,2.39,0.49,0.73
4117.12,3.46,3.49,1.96,2.38,0.43,2.35,0.81,1.29,0.46,0.68,1.29,2.74,1.71,2.39,0.49,0.73
4117.13,3.46,3.48,1.96,2.38,0.43,2.35,0.80,1.29,0.46,0.68,1.29,2.73,1.71,2.38,0.49,0.72
4117.15,3.46,3.48,1.96,2.38,0.43,2.35,0.80,1.29,0.46,0.68,1.29,2.73,1.71,2.38,0.49,0.72
4117.17,3.46,3.48,1.95,2.37,0.43,2.35,0.80,1.29,0.46,0.68,1.29,2.73,1.70,2.38,0.49,0.72
4117.18,3.45,3.48,1.95,2.37,0.43,2.34,0.80,1.29,0.46,0.68,1.29,2.73,1.70,2.38,0.49,0.72
4117.20,3.45,3.48,1.95,2.37,0.43,2.34,0.80,1.29,0.46,0.68,1.28,2.73,1.70,2.38,0.49,0.72
4117.22,3.45,3.47,1.95,2.37,0.43,2.34,0.80,1.29,0.46,0.68,1.28,2.72,1.70,2.37,0.49,0.72
4117.23,3.45,3.47,1.95,2.37,0.43,2.34,0.80,1.29,0.46,0.68,1.28,2.72,1.70,2.37,0.49,0.72
4117.25,3.45,3.47,1.95,2.36,0.42,2.34,0.80,1.29,0.46,0.68,1.28,2.72,1.70,2.37,0.49,0.72
4117.27,3.44,3.47,1.94,2.36,0.42,2.34,0.80,1.28,0.45,0.68,1.28,2.72,1.69,2.37,0.49,0.72
4117.28,3.44,3.47,1.94,2.36,0.42,2.33,0.80,1.28,0.45,0.68,1.28,2.72,1.69,2.37,0.49,0.72
4117.30,3.44,3.46,1.94,2.36,0.42,2.33,0.80,1.28,0.45,0.68,1.28,2.71,1.69,2.36,0.49,0.72
4117.32,3.44,3.46,1.94,2.36,0.42,2.33,0.80,1.28,0.45,0.68,1.27,2.71,1.69,2.36,0.49,0.72
4117.33,3.43,3.46,1.94,2.36,0.42,2.33,0.80,1.28,0.45,0.68,1.27,2.71,1.69,2.36,0.48,0.72
4117.35,3.43,3.46,1.93,2.35,0.42,2.33,0.80,1.28,0.45,0.67,1.27,2.71,1.68,2.36,0.48,0.72
4117.37,3.43,3.46,1.93,2.35,0.42,2.32,0.80,1.28,0.45,0.67,1.27,2.71,1.68,2.36,0.48,0.72
4117.38,3.43,3.45,1.93,2.35,0.42,2.32,0.79,1.28,0.45,0.67,1.27,2.70,1.68,2.35,0.48,0.71
4117.40,3.42,3.45,1.93,2.35,0.42,2.32,0.79,1.28,0.45,0.67,1.27,2.70,1.68,2.35,0.48,0.71
4117.42,3.42,3.45,1.93,2.35,0.42,2.32,0.79,1.27,0.45,0.67,1.27,2.70,1.68,2.35,0.48,0.71
4117.43,3.42,3.45,1.93,2.35,0.42,2.32,0.79,1.27,0.45,0.67,1.27,2.70,1.68,2.35,0.48,0.71
4117.45,3.42,3.45,1.93,2.34,0.42,2.32,0.79,1.27,0.45,0.67,1.26,2.70,1.68,2.35,0.48,0.71
4117.47,3.41,3.44,1.92,2.34,0.42,2.31,0.79,1.27,0.45,0.67,1.26,2.69,1.67,2.34,0.48,0.71
4117.48,3.41,3.44,1.92,2.34,0.42,2.31,0.79,1.27,0.45,0.67,1.26,2.69,1.67,2.34,0.48,0.71
4117.50,3.41,3.44,1.92,2.34,0.42,2.31,0.79,1.27,0.45,0.67,1.26,2.69,1.67,2.34,0.48,0.71
4117.52,3.40,3.43,1.91,2.33,0.42,2.30,0.79,1.27,0.45,0.67,1.26,2.68,1.67,2.33,0.48,0.71
4117.53,3.39,3.42,1.91,2.33,0.42,2.30,0.79,1.26,0.45,0.67,1.25,2.68,1.66,2.33,0.48,0.71
4117.55,3.38,3.41,1.90,2.32,0.42,2.29,0.78,1.26,0.45,0.66,1.25,2.67,1.66,2.32,0.48,0.70
4117.57,3.37,3.40,1.90,2.32,0.42,2.28,0.78,1.26,0.45,0.66,1.24,2.66,1.65,2.32,0.47,0.70
4117.58,3.36,3.40,1.89,2.31,0.41,2.28,0.78,1.25,0.44,0.66,1.24,2.66,1.65,2.31,0.47,0.70
4117.60,3.35,3.39,1.89,2.30,0.41,2.27,0.78,1.25,0.44,0.66,1.24,2.65,1.64,2.30,0.47,0.70
4117.62,3.35,3.38,1.88,2.30,0.41,2.27,0.77,1.25,0.44,0.66,1.23,2.64,1.64,2.30,0.47,0.70
4117.63,3.34,3.37,1.88,2.29,0.41,2.26,0.77,1.24,0.44,0.66,1.23,2.64,1.63,2.29,0.47,0.69
4117.65,3.33,3.36,1.87,2.29,0.41,2.25,0.77,1.24,0.44,0.65,1.22,2.63,1.63,2.28,0.47,0.69
4117.67,3.32,3.35,1.87,2.28,0.41,2.25,0.77,1.24,0.44,0.65,1.22,2.62,1.62,2.28,0.47,0.69
4117.68,3.31,3.34,1.86,2.27,0.41,2.24,0.77,1.23,0.44,0.65,1.22,2.61,1.62,2.27,0.47,0.69
4117.70,3.30,3.33,1.86,2.27,0.41,2.23,0.76,1.23,0.44,0.65,1.21,2.61,1.61,2.27,0.46,0.69
4117.72,3.29,3.32,1.85,2.26,0.41,2.23,0.76,1.22,0.43,0.65,1.21,2.60,1.61,2.26,0.46,0.68
4117.73,3.28,3.31,1.85,2.26,0.41,2.22,0.76,1.22,0.43,0.64,1.20,2.59,1.60,2.25,0.46,0.68
4117.75,3.27,3.30,1.84,2.25,0.40,2.21,0.76,1.22,0.43,0.64,1.20,2.59,1.60,2.25,0.46,0.68
4117.77,3.26,3.30,1.84,2.24,0.40,2.21,0.76,1.21,0.43,0.64,1.20,2.58,1.59,2.24,0.46,0.68
4117.78,3.25,3.29,1.83,2.24,0.40,2.20,0.75,1.21,0.43,0.64,1.19,2.57,1.59,2.24,0.46,0.68
