HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
4119.900,1.498,1.526,0.944,1.172,0.184,1.036,0.348,0.580,0.210,0.308,0.464,1.362,0.718,1.138,0.200,0.328
4119.933,1.485,1.514,0.936,1.163,0.183,1.027,0.345,0.575,0.208,0.305,0.459,1.351,0.712,1.129,0.198,0.325
4119.967,1.473,1.502,0.928,1.154,0.181,1.019,0.343,0.570,0.207,0.303,0.455,1.341,0.706,1.119,0.197,0.323
4120.000,1.460,1.490,0.920,1.145,0.180,1.010,0.340,0.565,0.205,0.300,0.450,1.330,0.700,1.110,0.195,0.320
4120.033,1.447,1.478,0.912,1.136,0.179,1.001,0.337,0.560,0.203,0.297,0.445,1.319,0.694,1.101,0.193,0.317
4120.067,1.435,1.466,0.904,1.127,0.177,0.993,0.335,0.555,0.202,0.295,0.441,1.309,0.688,1.091,0.192,0.315
4120.100,1.422,1.454,0.896,1.118,0.176,0.984,0.332,0.550,0.200,0.292,0.436,1.298,0.682,1.082,0.190,0.312
4120.133,1.409,1.442,0.888,1.109,0.175,0.975,0.329,0.545,0.198,0.289,0.431,1.287,0.676,1.073,0.188,0.309
4120.167,1.397,1.430,0.880,1.100,0.173,0.967,0.327,0.540,0.197,0.287,0.427,1.277,0.670,1.063,0.187,0.307
4120.200,1.384,1.418,0.872,1.091,0.172,0.958,0.324,0.535,0.195,0.284,0.422,1.266,0.664,1.054,0.185,0.304
4120.233,1.371,1.406,0.864,1.082,0.171,0.949,0.321,0.530,0.193,0.281,0.417,1.255,0.658,1.045,0.183,0.301
4120.267,1.359,1.394,0.856,1.073,0.169,0.941,0.319,0.525,0.192,0.279,0.413,1.245,0.652,1.035,0.182,0.299
4120.300,1.346,1.382,0.848,1.064,0.168,0.932,0.316,0.520,0.190,0.276,0.408,1.234,0.646,1.026,0.180,0.296
4120.333,1.333,1.370,0.840,1.055,0.167,0.923,0.313,0.515,0.188,0.273,0.403,1.223,0.640,1.017,0.178,0.293
4120.367,1.321,1.358,0.832,1.046,0.165,0.915,0.311,0.510,0.187,0.271,0.399,1.213,0.634,1.007,0.177,0.291
4120.400,1.308,1.346,0.824,1.037,0.164,0.906,0.308,0.505,0.185,0.268,0.394,1.202,0.628,0.998,0.175,0.288
4120.433,1.295,1.334,0.816,1.028,0.163,0.897,0.305,0.500,0.183,0.265,0.389,1.191,0.622,0.989,0.173,0.285
4120.467,1.283,1.322,0.808,1.019,0.161,0.889,0.303,0.495,0.182,0.263,0.385,1.181,0.616,0.979,0.172,0.283
4120.500,1.270,1.310,0.800,1.010,0.160,0.880,0.300,0.490,0.180,0.260,0.380,1.170,0.610,0.970,0.170,0.280
4120.533,1.258,1.298,0.793,1.001,0.159,0.872,0.297,0.485,0.178,0.258,0.376,1.160,0.605,0.961,0.169,0.277
4120.567,1.246,1.286,0.785,0.993,0.157,0.863,0.295,0.481,0.177,0.255,0.373,1.149,0.599,0.953,0.167,0.275
4120.600,1.234,1.274,0.778,0.984,0.156,0.855,0.292,0.476,0.175,0.253,0.369,1.139,0.594,0.944,0.166,0.272
4120.633,1.222,1.262,0.771,0.975,0.155,0.847,0.289,0.471,0.173,0.251,0.365,1.129,0.589,0.935,0.165,0.269
4120.667,1.210,1.250,0.763,0.967,0.153,0.838,0.287,0.467,0.172,0.248,0.362,1.118,0.583,0.927,0.163,0.267
4120.700,1.198,1.238,0.756,0.958,0.152,0.830,0.284,0.462,0.170,0.246,0.358,1.108,0.578,0.918,0.162,0.264
4120.733,1.186,1.226,0.749,0.949,0.151,0.822,0.281,0.457,0.168,0.244,0.354,1.098,0.573,0.909,0.161,0.261
4120.767,1.174,1.214,0.741,0.941,0.149,0.813,0.279,0.453,0.167,0.241,0.351,1.087,0.567,0.901,0.159,0.259
4120.800,1.162,1.202,0.734,0.932,0.148,0.805,0.276,0.448,0.165,0.239,0.347,1.077,0.562,0.892,0.158,0.256
4120.833,1.150,1.190,0.727,0.923,0.147,0.797,0.273,0.443,0.163,0.237,0.343,1.067,0.557,0.883,0.157,0.253
4120.867,1.138,1.178,0.719,0.915,0.145,0.788,0.271,0.439,0.162,0.234,0.340,1.056,0.551,0.875,0.155,0.251
4120.900,1.126,1.166,0.712,0.906,0.144,0.780,0.268,0.434,0.160,0.232,0.336,1.046,0.546,0.866,0.154,0.248
4120.933,1.114,1.154,0.705,0.897,0.143,0.772,0.265,0.429,0.158,0.230,0.332,1.036,0.541,0.857,0.153,0.245
4120.967,1.102,1.142,0.697,0.889,0.141,0.763,0.263,0.425,0.157,0.227,0.329,1.025,0.535,0.849,0.151,0.243
4121.000,1.090,1.130,0.690,0.880,0.140,0.755,0.260,0.420,0.155,0.225,0.325,1.015,0.530,0.840,0.150,0.240
4121.033,1.078,1.118,0.683,0.871,0.139,0.747,0.257,0.415,0.153,0.223,0.321,1.005,0.525,0.831,0.149,0.237
4121.067,1.066,1.106,0.675,0.863,0.137,0.738,0.255,0.411,0.152,0.220,0.318,0.994,0.519,0.823,0.147,0.235
4121.100,1.054,1.094,0.668,0.854,0.136,0.730,0.252,0.406,0.150,0.218,0.314,0.984,0.514,0.814,0.146,0.232
4121.133,1.042,1.082,0.661,0.845,0.135,0.722,0.249,0.401,0.148,0.216,0.310,0.974,0.509,0.805,0.145,0.229
4121.167,1.030,1.070,0.653,0.837,0.133,0.713,0.247,0.397,0.147,0.213,0.307,0.963,0.503,0.797,0.143,0.227
4121.200,1.018,1.058,0.646,0.828,0.132,0.705,0.244,0.392,0.145,0.211,0.303,0.953,0.498,0.788,0.142,0.224
4121.233,1.006,1.046,0.639,0.819,0.131,0.697,0.241,0.387,0.143,0.209,0.299,0.943,0.493,0.779,0.141,0.221
4121.267,0.994,1.034,0.631,0.811,0.129,0.688,0.239,0.383,0.142,0.206,0.296,0.932,0.487,0.771,0.139,0.219
4121.300,0.982,1.022,0.624,0.802,0.128,0.680,0.236,0.378,0.140,0.204,0.292,0.922,0.482,0.762,0.138,0.216
4121.333,0.970,1.010,0.617,0.793,0.127,0.672,0.233,0.373,0.138,0.202,0.288,0.912,0.477,0.753,0.137,0.213
4121.367,0.958,0.998,0.609,0.785,0.125,0.663,0.231,0.369,0.137,0.199,0.285,0.901,0.471,0.745,0.135,0.211
4121.400,0.946,0.986,0.602,0.776,0.124,0.655,0.228,0.364,0.135,0.197,0.281,0.891,0.466,0.736,0.134,0.208
4121.433,0.934,0.974,0.595,0.767,0.123,0.647,0.225,0.359,0.133,0.195,0.277,0.881,0.461,0.727,0.133,0.205
4121.467,0.922,0.962,0.587,0.759,0.121,0.638,0.223,0.355,0.132,0.192,0.274,0.870,0.455,0.719,0.131,0.203
4121.500,0.910,0.950,0.580,0.750,0.120,0.630,0.220,0.350,0.130,0.190,0.270,0.860,0.450,0.710,0.130,0.200
4196.400,0.992,1.150,0.590,0.803,0.147,0.685,0.246,0.379,0.142,0.206,0.314,0.921,0.517,0.776,0.147,0.217
4271.300,1.073,1.349,0.601,0.857,0.175,0.741,0.271,0.407,0.153,0.221,0.358,0.981,0.584,0.843,0.163,0.233
4346.200,1.155,1.549,0.611,0.910,0.202,0.796,0.297,0.436,0.165,0.237,0.402,1.042,0.651,0.909,0.180,0.250
4421.100,1.237,1.749,0.621,0.963,0.229,0.851,0.323,0.465,0.177,0.253,0.446,1.103,0.718,0.975,0.197,0.267
4496.000,1.318,1.948,0.632,1.017,0.257,0.907,0.348,0.493,0.188,0.268,0.490,1.163,0.785,1.042,0.213,0.283
4570.900,1.400,2.148,0.642,1.070,0.284,0.962,0.374,0.522,0.200,0.284,0.534,1.224,0.852,1.108,0.230,0.300
4645.800,1.482,2.348,0.652,1.123,0.311,1.017,0.400,0.551,0.212,0.300,0.578,1.285,0.919,1.174,0.247,0.317
4720.700,1.563,2.547,0.663,1.177,0.339,1.073,0.425,0.579,0.223,0.315,0.622,1.345,0.986,1.241,0.263,0.333
4795.600,1.645,2.747,0.673,1.230,0.366,1.128,0.451,0.608,0.235,0.331,0.666,1.406,1.053,1.307,0.280,0.350
4870.500,1.727,2.947,0.683,1.283,0.393,1.183,0.477,0.637,0.247,0.347,0.710,1.467,1.120,1.373,0.297,0.367
4945.400,1.808,3.146,0.694,1.337,0.421,1.239,0.502,0.665,0.258,0.362,0.754,1.527,1.187,1.440,0.313,0.383
5020.300,1.890,3.346,0.704,1.390,0.448,1.294,0.528,0.694,0.270,0.378,0.798,1.588,1.254,1.506,0.330,0.400
5095.200,1.972,3.546,0.714,1.443,0.475,1.349,0.554,0.723,0.282,0.394,0.842,1.649,1.321,1.572,0.347,0.417
5170.100,2.053,3.745,0.725,1.497,0.503,1.405,0.579,0.751,0.293,0.409,0.886,1.709,1.388,1.639,0.363,0.433
5245.000,2.135,3.945,0.735,1.550,0.530,1.460,0.605,0.780,0.305,0.425,0.930,1.770,1.455,1.705,0.380,0.450
5319.900,2.217,4.145,0.745,1.603,0.557,1.515,0.631,0.809,0.317,0.441,0.974,1.831,1.522,1.771,0.397,0.467
5394.800,2.298,4.344,0.756,1.657,0.585,1.571,0.656,0.837,0.328,0.456,1.018,1.891,1.589,1.838,0.413,0.483
5469.700,2.380,4.544,0.766,1.710,0.612,1.626,0.682,0.866,0.340,0.472,1.062,1.952,1.656,1.904,0.430,0.500
5544.600,2.462,4.744,0.776,1.763,0.639,1.681,0.708,0.895,0.352,0.488,1.106,2.013,1.723,1.970,0.447,0.517
5619.500,2.543,4.943,0.787,1.817,0.667,1.737,0.733,0.923,0.363,0.503,1.150,2.073,1.790,2.037,0.463,0.533
5694.400,2.625,5.143,0.797,1.870,0.694,1.792,0.759,0.952,0.375,0.519,1.194,2.134,1.857,2.103,0.480,0.550
5769.300,2.707,5.343,0.807,1.923,0.721,1.847,0.785,0.981,0.387,0.535,1.238,2.195,1.924,2.169,0.497,0.567
5844.200,2.788,5.542,0.818,1.977,0.749,1.903,0.810,1.009,0.398,0.550,1.282,2.255,1.991,2.236,0.513,0.583
5919.100,2.870,5.742,0.828,2.030,0.776,1.958,0.836,1.038,0.410,0.566,1.326,2.316,2.058,2.302,0.530,0.600
5994.000,2.952,5.942,0.838,2.083,0.803,2.013,0.862,1.067,0.422,0.582,1.370,2.377,2.125,2.368,0.547,0.617
6068.900,3.033,6.141,0.849,2.137,0.831,2.069,0.887,1.095,0.433,0.597,1.414,2.437,2.192,2.435,0.563,0.633
6143.800,3.115,6.341,0.859,2.190,0.858,2.124,0.913,1.124,0.445,0.613,1.458,2.498,2.259,2.501,0.580,0.650
6218.700,3.197,6.541,0.869,2.243,0.885,2.179,0.939,1.153,0.457,0.629,1.502,2.559,2.326,2.567,0.597,0.667
6293.600,3.278,6.740,0.880,2.297,0.913,2.235,0.964,1.181,0.468,0.644,1.546,2.619,2.393,2.634,0.613,0.683
6368.500,3.360,6.940,0.890,2.350,0.940,2.290,0.990,1.210,0.480,0.660,1.590,2.680,2.460,2.700,0.630,0.700
6368.533,3.376,6.920,0.903,2.363,0.940,2.303,0.996,1.218,0.483,0.664,1.600,2.699,2.471,2.714,0.634,0.706
6368.567,3.391,6.899,0.916,2.376,0.939,2.317,1.003,1.227,0.486,0.668,1.610,2.718,2.482,2.728,0.637,0.711
6368.600,3.407,6.879,0.929,2.389,0.939,2.330,1.009,1.235,0.489,0.672,1.620,2.737,2.493,2.742,0.641,0.717
6368.633,3.423,6.859,0.942,2.402,0.939,2.343,1.015,1.243,0.492,0.676,1.630,2.756,2.504,2.756,0.645,0.723
6368.667,3.438,6.838,0.955,2.415,0.938,2.357,1.022,1.252,0.495,0.680,1.640,2.775,2.515,2.770,0.648,0.728
6368.700,3.454,6.818,0.968,2.428,0.938,2.370,1.028,1.260,0.498,0.684,1.650,2.794,2.526,2.784,0.652,0.734
6368.733,3.470,6.798,0.981,2.441,0.938,2.383,1.034,1.268,0.501,0.688,1.660,2.813,2.537,2.798,0.656,0.740
6368.767,3.485,6.777,0.994,2.454,0.937,2.397,1.041,1.277,0.504,0.692,1.670,2.832,2.548,2.812,0.659,0.745
6368.800,3.501,6.757,1.007,2.467,0.937,2.410,1.047,1.285,0.507,0.696,1.680,2.851,2.559,2.826,0.663,0.751
6368.833,3.517,6.737,1.020,2.480,0.937,2.423,1.053,1.293,0.510,0.700,1.690,2.870,2.570,2.840,0.667,0.757
6368.867,3.532,6.716,1.033,2.493,0.936,2.437,1.060,1.302,0.513,0.704,1.700,2.889,2.581,2.854,0.670,0.762
6368.900,3.548,6.696,1.046,2.506,0.936,2.450,1.066,1.310,0.516,0.708,1.710,2.908,2.592,2.868,0.674,0.768
6368.933,3.564,6.676,1.059,2.519,0.936,2.463,1.072,1.318,0.519,0.712,1.720,2.927,2.603,2.882,0.678,0.774
6368.967,3.579,6.655,1.072,2.532,0.935,2.477,1.079,1.327,0.522,0.716,1.730,2.946,2.614,2.896,0.681,0.779
6369.000,3.595,6.635,1.085,2.545,0.935,2.490,1.085,1.335,0.525,0.720,1.740,2.965,2.625,2.910,0.685,0.785
6369.033,3.611,6.615,1.098,2.558,0.935,2.503,1.091,1.343,0.528,0.724,1.750,2.984,2.636,2.924,0.689,0.791
6369.067,3.626,6.594,1.111,2.571,0.934,2.517,1.098,1.352,0.531,0.728,1.760,3.003,2.647,2.938,0.692,0.796
6369.100,3.642,6.574,1.124,2.584,0.934,2.530,1.104,1.360,0.534,0.732,1.770,3.022,2.658,2.952,0.696,0.802
6369.133,3.658,6.554,1.137,2.597,0.934,2.543,1.110,1.368,0.537,0.736,1.780,3.041,2.669,2.966,0.700,0.808
6369.167,3.673,6.533,1.150,2.610,0.933,2.557,1.117,1.377,0.540,0.740,1.790,3.060,2.680,2.980,0.703,0.813
6369.200,3.689,6.513,1.163,2.623,0.933,2.570,1.123,1.385,0.543,0.744,1.800,3.079,2.691,2.994,0.707,0.819
6369.233,3.705,6.493,1.176,2.636,0.933,2.583,1.129,1.393,0.546,0.748,1.810,3.098,2.702,3.008,0.711,0.825
6369.267,3.720,6.472,1.189,2.649,0.932,2.597,1.136,1.402,0.549,0.752,1.820,3.117,2.713,3.022,0.714,0.830
6369.300,3.736,6.452,1.202,2.662,0.932,2.610,1.142,1.410,0.552,0.756,1.830,3.136,2.724,3.036,0.718,0.836
6369.333,3.752,6.432,1.215,2.675,0.932,2.623,1.148,1.418,0.555,0.760,1.840,3.155,2.735,3.050,0.722,0.842
6369.367,3.767,6.411,1.228,2.688,0.931,2.637,1.155,1.427,0.558,0.764,1.850,3.174,2.746,3.064,0.725,0.847
6369.400,3.783,6.391,1.241,2.701,0.931,2.650,1.161,1.435,0.561,0.768,1.860,3.193,2.757,3.078,0.729,0.853
6369.433,3.799,6.371,1.254,2.714,0.931,2.663,1.167,1.443,0.564,0.772,1.870,3.212,2.768,3.092,0.733,0.859
6369.467,3.814,6.350,1.267,2.727,0.930,2.677,1.174,1.452,0.567,0.776,1.880,3.231,2.779,3.106,0.736,0.864
6369.500,3.830,6.330,1.280,2.740,0.930,2.690,1.180,1.460,0.570,0.780,1.890,3.250,2.790,3.120,0.740,0.870
6369.533,3.833,6.286,1.294,2.747,0.924,2.692,1.180,1.462,0.571,0.781,1.886,3.257,2.785,3.121,0.739,0.872
6369.567,3.837,6.243,1.309,2.755,0.919,2.694,1.179,1.464,0.571,0.782,1.883,3.264,2.781,3.122,0.739,0.874
6369.600,3.840,6.199,1.323,2.762,0.913,2.696,1.179,1.466,0.572,0.783,1.879,3.271,2.776,3.123,0.738,0.876
6369.633,3.843,6.155,1.337,2.769,0.907,2.698,1.179,1.468,0.573,0.784,1.875,3.278,2.771,3.124,0.737,0.878
6369.667,3.847,6.112,1.352,2.777,0.902,2.700,1.178,1.470,0.573,0.785,1.872,3.285,2.767,3.125,0.737,0.880
6369.700,3.850,6.068,1.366,2.784,0.896,2.702,1.178,1.472,0.574,0.786,1.868,3.292,2.762,3.126,0.736,0.882
6369.733,3.853,6.024,1.380,2.791,0.890,2.704,1.178,1.474,0.575,0.787,1.864,3.299,2.757,3.127,0.735,0.884
6369.767,3.857,5.981,1.395,2.799,0.885,2.706,1.177,1.476,0.575,0.788,1.861,3.306,2.753,3.128,0.735,0.886
6369.800,3.860,5.937,1.409,2.806,0.879,2.708,1.177,1.478,0.576,0.789,1.857,3.313,2.748,3.129,0.734,0.888
6369.833,3.863,5.893,1.423,2.813,0.873,2.710,1.177,1.480,0.577,0.790,1.853,3.320,2.743,3.130,0.733,0.890
6369.867,3.867,5.850,1.438,2.821,0.868,2.712,1.176,1.482,0.577,0.791,1.850,3.327,2.739,3.131,0.733,0.892
6369.900,3.870,5.806,1.452,2.828,0.862,2.714,1.176,1.484,0.578,0.792,1.846,3.334,2.734,3.132,0.732,0.894
6369.933,3.873,5.762,1.466,2.835,0.856,2.716,1.176,1.486,0.579,0.793,1.842,3.341,2.729,3.133,0.731,0.896
6369.967,3.877,5.719,1.481,2.843,0.851,2.718,1.175,1.488,0.579,0.794,1.839,3.348,2.725,3.134,0.731,0.898
6370.000,3.880,5.675,1.495,2.850,0.845,2.720,1.175,1.490,0.580,0.795,1.835,3.355,2.720,3.135,0.730,0.900
6370.033,3.883,5.631,1.509,2.857,0.839,2.722,1.175,1.492,0.581,0.796,1.831,3.362,2.715,3.136,0.729,0.902
6370.067,3.887,5.588,1.524,2.865,0.834,2.724,1.174,1.494,0.581,0.797,1.828,3.369,2.711,3.137,0.729,0.904
6370.100,3.890,5.544,1.538,2.872,0.828,2.726,1.174,1.496,0.582,0.798,1.824,3.376,2.706,3.138,0.728,0.906
6370.133,3.893,5.500,1.552,2.879,0.822,2.728,1.174,1.498,0.583,0.799,1.820,3.383,2.701,3.139,0.727,0.908
6370.167,3.897,5.457,1.567,2.887,0.817,2.730,1.173,1.500,0.583,0.800,1.817,3.390,2.697,3.140,0.727,0.910
6370.200,3.900,5.413,1.581,2.894,0.811,2.732,1.173,1.502,0.584,0.801,1.813,3.397,2.692,3.141,0.726,0.912
6370.233,3.903,5.369,1.595,2.901,0.805,2.734,1.173,1.504,0.585,0.802,1.809,3.404,2.687,3.142,0.725,0.914
6370.267,3.907,5.326,1.610,2.909,0.800,2.736,1.172,1.506,0.585,0.803,1.806,3.411,2.683,3.143,0.725,0.916
6370.300,3.910,5.282,1.624,2.916,0.794,2.738,1.172,1.508,0.586,0.804,1.802,3.418,2.678,3.144,0.724,0.918
6370.333,3.913,5.238,1.638,2.923,0.788,2.740,1.172,1.510,0.587,0.805,1.798,3.425,2.673,3.145,0.723,0.920
6370.367,3.917,5.195,1.653,2.931,0.783,2.742,1.171,1.512,0.587,0.806,1.795,3.432,2.669,3.146,0.723,0.922
6370.400,3.920,5.151,1.667,2.938,0.777,2.744,1.171,1.514,0.588,0.807,1.791,3.439,2.664,3.147,0.722,0.924
6370.433,3.923,5.107,1.681,2.945,0.771,2.746,1.171,1.516,0.589,0.808,1.787,3.446,2.659,3.148,0.721,0.926
6370.467,3.927,5.064,1.696,2.953,0.766,2.748,1.170,1.518,0.589,0.809,1.784,3.453,2.655,3.149,0.721,0.928
6370.500,3.930,5.020,1.710,2.960,0.760,2.750,1.170,1.520,0.590,0.810,1.780,3.460,2.650,3.150,0.720,0.930
6370.533,3.938,5.003,1.725,2.969,0.756,2.756,1.171,1.523,0.592,0.812,1.784,3.467,2.650,3.155,0.721,0.933
6370.567,3.946,4.985,1.739,2.979,0.751,2.761,1.172,1.526,0.593,0.813,1.787,3.473,2.650,3.159,0.722,0.936
6370.600,3.954,4.968,1.754,2.988,0.747,2.767,1.173,1.529,0.595,0.815,1.791,3.480,2.650,3.164,0.723,0.939
6370.633,3.962,4.951,1.769,2.997,0.743,2.773,1.174,1.532,0.597,0.817,1.795,3.487,2.650,3.169,0.724,0.942
6370.667,3.970,4.933,1.783,3.007,0.738,2.778,1.175,1.535,0.598,0.818,1.798,3.493,2.650,3.173,0.725,0.945
6370.700,3.978,4.916,1.798,3.016,0.734,2.784,1.176,1.538,0.600,0.820,1.802,3.500,2.650,3.178,0.726,0.948
6370.733,3.986,4.899,1.813,3.025,0.730,2.790,1.177,1.541,0.602,0.822,1.806,3.507,2.650,3.183,0.727,0.951
6370.767,3.994,4.881,1.827,3.035,0.725,2.795,1.178,1.544,0.603,0.823,1.809,3.513,2.650,3.187,0.728,0.954
6370.800,4.002,4.864,1.842,3.044,0.721,2.801,1.179,1.547,0.605,0.825,1.813,3.520,2.650,3.192,0.729,0.957
6370.833,4.010,4.847,1.857,3.053,0.717,2.807,1.180,1.550,0.607,0.827,1.817,3.527,2.650,3.197,0.730,0.960
6370.867,4.018,4.829,1.871,3.063,0.712,2.812,1.181,1.553,0.608,0.828,1.820,3.533,2.650,3.201,0.731,0.963
6370.900,4.026,4.812,1.886,3.072,0.708,2.818,1.182,1.556,0.610,0.830,1.824,3.540,2.650,3.206,0.732,0.966
6370.933,4.034,4.795,1.901,3.081,0.704,2.824,1.183,1.559,0.612,0.832,1.828,3.547,2.650,3.211,0.733,0.969
