HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
1879.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1879.58,0.26,0.52,0.07,0.18,0.07,0.18,0.07,0.09,0.04,0.05,0.12,0.21,0.19,0.21,0.05,0.05
1879.67,0.51,1.04,0.14,0.36,0.14,0.35,0.15,0.19,0.07,0.10,0.24,0.42,0.37,0.41,0.09,0.11
1879.75,0.77,1.57,0.21,0.55,0.21,0.53,0.23,0.28,0.11,0.15,0.36,0.62,0.56,0.62,0.14,0.16
1879.83,1.03,2.09,0.29,0.73,0.28,0.70,0.30,0.37,0.15,0.20,0.48,0.83,0.74,0.83,0.19,0.21
1879.92,1.28,2.61,0.36,0.91,0.35,0.88,0.38,0.46,0.18,0.25,0.60,1.04,0.93,1.03,0.24,0.27
1880.00,1.54,3.13,0.43,1.09,0.42,1.05,0.45,0.56,0.22,0.30,0.71,1.25,1.11,1.24,0.28,0.32
1880.08,1.80,3.65,0.50,1.27,0.50,1.23,0.53,0.65,0.26,0.36,0.83,1.45,1.30,1.45,0.33,0.37
1880.17,2.05,4.17,0.57,1.45,0.57,1.40,0.60,0.74,0.29,0.41,0.95,1.66,1.48,1.65,0.38,0.43
1880.25,2.31,4.69,0.65,1.64,0.64,1.58,0.67,0.83,0.33,0.46,1.07,1.87,1.67,1.86,0.43,0.48
1880.33,2.57,5.22,0.72,1.82,0.71,1.75,0.75,0.93,0.37,0.51,1.19,2.08,1.85,2.07,0.47,0.53
1880.42,2.82,5.74,0.79,2.00,0.78,1.93,0.83,1.02,0.40,0.56,1.31,2.28,2.04,2.27,0.52,0.59
1880.50,3.08,6.26,0.86,2.18,0.85,2.10,0.90,1.11,0.44,0.61,1.43,2.49,2.22,2.48,0.57,0.64
1880.58,3.18,6.36,0.90,2.26,0.87,2.17,0.94,1.15,0.46,0.63,1.48,2.59,2.30,2.57,0.59,0.67
1880.67,3.28,6.46,0.94,2.33,0.89,2.25,0.97,1.20,0.47,0.65,1.54,2.69,2.39,2.65,0.62,0.70
1880.75,3.38,6.56,0.97,2.41,0.91,2.32,1.01,1.24,0.49,0.68,1.59,2.79,2.47,2.74,0.64,0.72
1880.83,3.48,6.66,1.01,2.49,0.93,2.40,1.05,1.28,0.51,0.70,1.64,2.88,2.55,2.82,0.67,0.75
1880.92,3.58,6.76,1.05,2.57,0.95,2.47,1.08,1.32,0.53,0.72,1.70,2.98,2.63,2.91,0.69,0.78
1881.00,3.68,6.86,1.08,2.65,0.98,2.54,1.12,1.37,0.55,0.74,1.75,3.08,2.71,3.00,0.71,0.80
1881.08,3.78,6.95,1.12,2.72,1.00,2.62,1.16,1.41,0.56,0.76,1.80,3.18,2.80,3.08,0.74,0.83
1881.17,3.88,7.05,1.16,2.80,1.02,2.69,1.19,1.45,0.58,0.78,1.86,3.28,2.88,3.17,0.76,0.86
1881.25,3.98,7.15,1.20,2.88,1.04,2.77,1.23,1.49,0.60,0.80,1.91,3.38,2.96,3.25,0.79,0.89
1881.33,4.08,7.25,1.24,2.96,1.06,2.84,1.27,1.54,0.61,0.83,1.96,3.47,3.04,3.34,0.81,0.92
1881.42,4.18,7.35,1.27,3.03,1.08,2.92,1.30,1.58,0.63,0.85,2.02,3.57,3.13,3.42,0.84,0.94
1881.50,4.28,7.45,1.31,3.11,1.10,2.99,1.34,1.62,0.65,0.87,2.07,3.67,3.21,3.51,0.86,0.97
1881.58,4.30,7.36,1.35,3.13,1.09,3.01,1.34,1.63,0.65,0.88,2.07,3.70,3.21,3.53,0.86,0.98
1881.67,4.32,7.26,1.39,3.16,1.08,3.02,1.35,1.64,0.66,0.88,2.08,3.73,3.21,3.54,0.86,0.99
1881.75,4.34,7.17,1.43,3.19,1.07,3.04,1.35,1.65,0.66,0.89,2.08,3.76,3.21,3.56,0.86,1.00
1881.83,4.36,7.07,1.47,3.21,1.06,3.06,1.36,1.66,0.67,0.89,2.09,3.79,3.22,3.58,0.86,1.01
1881.92,4.38,6.98,1.51,3.23,1.05,3.07,1.36,1.67,0.67,0.90,2.09,3.82,3.22,3.60,0.86,1.02
1882.00,4.40,6.88,1.55,3.26,1.04,3.09,1.37,1.69,0.68,0.90,2.09,3.85,3.22,3.62,0.86,1.02
1882.08,4.42,6.79,1.59,3.29,1.02,3.11,1.38,1.70,0.68,0.91,2.10,3.88,3.22,3.63,0.87,1.03
1882.17,4.44,6.70,1.63,3.31,1.01,3.12,1.38,1.71,0.68,0.91,2.10,3.91,3.22,3.65,0.87,1.04
1882.25,4.46,6.60,1.67,3.33,1.00,3.14,1.39,1.72,0.69,0.92,2.11,3.94,3.23,3.67,0.87,1.05
1882.33,4.48,6.51,1.71,3.36,0.99,3.16,1.39,1.73,0.69,0.92,2.11,3.97,3.23,3.69,0.87,1.06
1882.42,4.50,6.41,1.75,3.39,0.98,3.17,1.40,1.74,0.70,0.93,2.12,4.00,3.23,3.70,0.87,1.07
1882.50,4.52,6.32,1.79,3.41,0.97,3.19,1.40,1.75,0.70,0.93,2.12,4.03,3.23,3.72,0.87,1.08
1882.58,4.51,6.20,1.83,3.41,0.95,3.18,1.39,1.75,0.70,0.93,2.11,4.02,3.20,3.70,0.86,1.08
1882.67,4.50,6.08,1.86,3.42,0.92,3.17,1.38,1.74,0.70,0.93,2.09,4.02,3.17,3.69,0.86,1.08
1882.75,4.49,5.96,1.90,3.42,0.90,3.17,1.37,1.74,0.69,0.93,2.08,4.01,3.14,3.67,0.85,1.08
1882.83,4.49,5.85,1.94,3.43,0.88,3.16,1.36,1.74,0.69,0.92,2.07,4.00,3.11,3.66,0.85,1.08
1882.92,4.48,5.73,1.97,3.43,0.86,3.15,1.35,1.73,0.69,0.92,2.05,3.99,3.08,3.64,0.84,1.08
